id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region,prop_ing_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
54,180,0,0,3,6,2,0,0,0,0,4,4,4,2,0,0,0,4,39.25,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,2,4,4,85,4,4,2,1,85,4,3,2,4,4,2,4,0,0,0,0,0,0,0,0,150,37.5,0,0,37,7.85,0,0,33.36,3.81,9.22,76.76,0,0,10.28,0,0.53,0.53,21.81,0.21,9.22,76.76,48.65,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
54,181,1,0,3,6,3,0,0,0,0,4,4,4,2,0,0,0,4,39.25,1,0,0,0,0,0,0,28,25-44,primaria,0,1,45,9,5,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,5,2,85,3,3,3,3,3,3,2,3,2,2,1,85,85,1,4,62.5,62.5,0,0,0,0,0,62.5,150,37.5,45,0,2.09,0,0,0,48.32,4.29,6.69,50.87000000000001,10.74,45,13.76,0.03,0,15.64,18,0.88,6.69,50.87000000000001,17.11,168,1.3888888888888888,-0.5444948617986138,63.04449486179861,23.14,2.41,3.13,4.66,2.06,10.95,1.98,4.67,7.64,2.42
54,182,0,0,3,6,3,0,0,0,0,4,4,4,2,0,0,0,4,39.25,0,0,0,0,0,0,0,20,12-24,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,3,85,85,4,85,3,4,4,2,85,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,150,37.5,0,0,2.57,0,0,0,105.65,6.97,4.51,48.29999999999999,0,0,33.97,2.53,0,30.21,38.36,0.58,4.51,48.29999999999999,9.54,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
56,187,1,1,1,7,2,0,0,0,0,4,4,3,4,0,0,0,4,37.25,1,1,1,0,0,0,0,40,25-44,primaria,0,1,60,10,6,4,metropolitana,13,0.41420118343195267,Ocupada(o),2,6,4,5,1,5,5,4,4,5,4,5,2,2,4,5,4,3,0,175,175,0,0,0,0,0,175,422.5,105.625,60,0,1.45,0.74,0,2.12,45.22,1.3,12.76,37.32999999999999,7.08,60,17.7,4.32,0.89,7.13,14.83,0.35,12.76,37.32999999999999,12.7,168,2.9166666666666665,52.81138771867383,122.18861228132617,34.09,5.32,8.75,9.72,4.37,20.8,4.64,10.06,18.94,5.49
56,188,1,1,1,7,7,0,0,0,0,4,4,3,4,0,0,0,4,37.25,1,1,1,0,0,0,0,34,25-44,secundaria,0,1,45,9,5,4,metropolitana,13,0.26627218934911245,Ocupada(o),2,5,2,3,2,4,3,3,2,2,4,3,3,3,3,3,85,2,1,112.5,112.5,0,0,0,0,0,112.5,422.5,105.625,45,0,8.06,0,9.22,0,51.29,2.28,4.03,41.18,6.94,45,8.55,0.6,0,28.72,11.59,1.82,4.03,41.18,26.5,168,2.5,33.95017781914746,78.54982218085254,21.92,3.42,5.63,6.25,2.81,13.37,2.99,6.47,12.18,3.53
60,203,0,0,2,6,3,0,0,0,0,2,2,2,1,0,1,0,2,42.5,0,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,0,0,3,metropolitana,13,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,0,0,0,0,0,0,87.5,43.75,0,0.97,22.21,0.32,0,0,64.3,3.26,13.24,63.69999999999999,0,0,9.74,2.92,0.49,31.12,18.09,1.95,13.24,63.69999999999999,26.77,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
62,207,1,1,5,6,2,0,0,0,0,3,3,3,3,1,0,0,3,41.666666666666664,1,1,1,0,0,0,1,49,45-65,primaria,0,1,45,8,5,5,metropolitana,13,0.25806451612903225,Ocupada(o),2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,0,100,100,0,0,0,0,0,100,387.5,129.16666666666669,45,0,7.23,13.22,1.1,0,31.42,5.23,9.06,53.13999999999999,2.6,45,17.11,0,1.53,0.61,11.26,0.91,9.06,53.13999999999999,29.38,168,2.2222222222222223,-8.171942022537447,108.17194202253745,19.57,6.37,9.73,7.63,4,20.97,6.94,9.85,19.13,3.98
62,208,1,0,5,6,3,0,0,0,0,3,3,3,3,1,0,0,3,41.666666666666664,0,0,0,0,0,0,0,26,25-44,universitaria,0,1,45,9,5,5,metropolitana,13,0.22580645161290322,Ocupada(o),2,3,5,1,85,4,5,5,5,3,4,3,3,3,2,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,387.5,129.16666666666669,45,0,0.94,4.62,6,0,47.21,3.82,12.27,44.66999999999999,3.47,45,21.16,5.96,3.38,5.69,4.27,6.76,12.27,44.66999999999999,18.86,168,1.9444444444444444,-7.150449269720266,94.65044926972027,17.13,5.57,8.52,6.67,3.5,18.35,6.07,8.62,16.74,3.48
63,209,1,0,5,6,1,0,0,0,1,3,3,2,3,1,1,0,4,45,1,0,0,0,0,0,1,47,45-65,primaria,0,1,10,5,2,2,centro,8,0.029126213592233007,Ocupada(o),1,3,3,85,4,5,4,4,2,2,4,4,3,3,4,85,85,2,2,3,3,0,6.75,109.75,27.4375,0.1966019417475728,3.2,109.75,25.799150485436893,10,0,11.2,0.61,0,0.02,77.35,1,6.51,61.02,0.29,10,35.31,0.1,0.03,3.68,18.67,19.56,6.51,61.02,13.11,168,0.3,-1.6248696893943948,4.824869689394395,1.51,0.21,0.23,0.39,0.19,0.85,0.19,0.43,0.71,0.12
63,211,1,0,5,6,3,0,0,0,1,3,3,2,3,1,1,0,4,45,0,0,0,0,0,0,1,25,25-44,universitaria,0,1,40,8,5,2,centro,8,0.7281553398058253,Ocupada(o),3,3,1,2,85,2,4,2,2,1,4,4,2,2,2,85,85,2,1,75,75,0,0,0,0,4.915048543689321,79.92,109.75,26.97876213592233,40,0,4.84,2.06,1.78,0,50.25,5.44,6.24,55.45000000000001,1.94,40,25.88,0.37,2.1,8.08,7.56,6.25,6.24,55.45000000000001,16.05,167.99999999999997,1.875,-40.62174223485987,120.54174223485987,37.64,5.32,5.84,9.64,4.64,21.22,4.78,10.78,17.65,3.02
64,214,0,0,1,7,2,2,0,2,3,4,3,1,0,0,0,0,6,21.666666666666668,1,1,1,0,0,0,1,40,25-44,secundaria,0,0,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,4,4,2,85,4,2,2,4,85,2,2,85,2,2,2,3,0,0,0,0,0,0,0,0,375,62.5,0,0,14.79,57.34,0,0,42.29,4.35,6.3,42.93,0,0,24.81,0,0.1,4.8,12.57,0,6.3,42.93,76.48,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
66,222,1,0,5,6,1,0,0,0,0,3,3,1,2,1,0,0,3,25.666666666666668,0,0,0,0,0,0,0,27,25-44,secundaria,1,1,45,9,5,5,norte,5,0.44,Ocupada(o),2,1,5,5,85,4,5,5,5,5,4,5,5,5,5,85,85,3,0,237.5,275,0,0,625,208.33333333333334,0,275,625,208.33333333333334,45,0,3.54,0.16,3.34,9.35,81.76,1.81,9.94,10.14,2.96,45,25.16,5.01,0,32,5.1,14.49,9.94,10.14,21.16,168,6.111111111111111,46.15046671077515,228.84953328922484,26.38,14.06,20.14,15.3,11.32,40.93,11.95,16.25,42.22,30.32
68,230,0,0,1,7,2,0,1,1,1,3,3,2,1,0,0,0,4,30,1,1,1,0,0,0,1,43,25-44,primaria,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,3,4,5,4,85,2,2,2,4,85,2,4,85,2,3,1,2,0,0,0,0,0,0,0,0,250,50,0,0,50.99,17.86,0,0.03,30.72,3.44,8.22,56.74000000000001,0,0,4,0.02,1,11.86,7.86,5.98,8.22,56.74000000000001,72.32,167.99999999999997,NA,0,0,0,0,0,0,0,0,0,0,0,0
70,235,1,1,3,6,2,1,0,1,3,2,2,2,2,0,0,0,5,12.333333333333334,1,1,1,0,0,0,1,18,12-24,primaria,0,1,45,9,5,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,50,50,0,0,0,0,0,50,120,40,45,0,17.38,27.63,0,0,21.74,3.57,11.19,37.29999999999999,4.19,45,5.85,0,0.01,2.55,7,6.33,11.19,37.29999999999999,52.78,168,1.1111111111111112,-18.58827033602482,68.58827033602482,21.49,2.52,3.67,4.56,3.06,11.68,1.85,4.02,9.19,6.54
72,241,0,0,4,7,2,0,0,0,0,2,3,3,2,0,2,0,3,53.666666666666664,1,1,1,0,0,0,1,65,45-65,primaria,0,0,0,0,0,3,norte,5,0.11080711354309165,Inactiva(o),0,7,5,3,5,85,85,2,2,3,2,85,2,3,85,4,4,2,5,0,0,20.25,0,0,0,0,20.25,182.75,60.916666666666664,0,0,52.51,1.67,1.94,0,41.37,1.94,16.1,52.47,0,0,23.47,0,0.48,12.32,3.15,1.94,16.1,52.47,58.06,167.99999999999997,NA,2.33427636258436,17.91572363741564,5,0.74,0.84,1.49,0.62,3.7,0.91,1.89,2.42,0.3
73,245,0,0,3,7,3,1,0,1,2,3,2,3,2,0,0,0,4,17.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,4,2,2,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,122.75,26.9375,0,0,2.54,5.76,0,42.6,47.91,6.2,8.81,50.78,3.4,0,9.19,20.11,0,10.91,5.71,1.99,8.81,50.78,60.5,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
76,249,0,0,2,6,1,0,0,0,0,2,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,0,71,66+,secundaria,0,0,0,0,0,3,norte,5,0.21739130434782608,Inactiva(o),0,7,4,4,3,85,85,4,4,4,1,85,4,2,85,4,4,3,0,0,0,37.5,0,172.5,43.125,0,37.5,172.5,43.125,0,0,13.1,0,0,0,73.71,3.2,18.27,59.72000000000002,0,0,9.6,0.58,14.33,33.46,9.21,6.53,18.27,59.72000000000002,16.29,167.99999999999997,NA,-28.000828054569233,65.50082805456924,16.73,3.41,3.24,5.13,1.85,11.3,4.23,9.38,9.1,1.13
76,250,0,0,2,6,2,0,0,0,0,2,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,1,76,66+,primaria,0,0,0,0,0,3,norte,5,0.11594202898550725,Inactiva(o),0,7,4,4,4,85,85,4,2,4,2,85,4,1,85,3,4,3,0,0,0,20,0,0,0,0,20,172.5,43.125,0,0,32.57,0.32,0,0,53.05,6.89,20.02,55.15,0,0,3.16,0,6.72,38.68,4.49,0,20.02,55.15,39.78,168,NA,-14.933774962436924,34.93377496243693,8.92,1.82,1.73,2.74,0.99,6.03,2.25,5,4.85,0.6
78,254,0,0,3,7,1,0,1,1,1,3,3,1,0,0,2,0,4,42,1,1,1,0,0,0,1,63,45-65,ninguna,0,0,0,0,0,3,centro,6,0,Inactiva(o),0,7,2,4,2,85,85,2,2,1,2,85,2,2,85,4,4,2,9,0,0,0,20,208.375,52.09375,0,0,208.375,47.09375,0,0,38.14,9.16,0,0,65.16,3.66,9.61,42.26999999999999,0,0,10.71,0.14,0,40.56,13.58,0.17,9.61,42.26999999999999,50.97,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
79,258,0,0,4,7,1,0,0,0,0,2,2,2,1,1,1,0,2,45.5,1,0,0,0,0,0,1,64,45-65,universitaria,0,0,0,0,0,3,sur,12,0.6666666666666666,Inactiva(o),0,7,5,85,5,85,85,5,5,5,1,85,4,4,85,85,85,3,0,0,0,75,0,112.5,56.25,0,75,112.5,56.25,0,0,30.29,3.54,0.24,0,77.44,2.37,11.98,42.14,0,0,21.22,4.87,0.57,24.83,25.85,0.11,11.98,42.14,36.44,167.99999999999997,NA,-52.129747284853124,127.12974728485312,24.83,6.63,7.38,10.44,5.24,31.11,7.3,13.09,17.26,3.85
80,260,1,0,2,7,1,0,1,1,1,1,1,1,1,0,0,0,2,23,1,0,0,0,1,1,1,35,25-44,secundaria,0,1,40,8,5,2,norte,5,1,Ocupada(o),2,4,4,85,3,2,2,3,4,4,2,4,4,4,5,85,85,3,0,58,58,0,1.625,59.625,29.8125,1.625,59.62,59.625,29.8125,40,0,8.1,3.88,0,0,67.28,3.54,5.44,37.89,1.87,40,28.83,5.61,0.25,24.71,3.33,4.54,5.44,37.89,17.39,168,1.45,-59.70125491445713,119.32125491445713,22.66,6.32,6.7,9.11,7.9,31.03,4.95,7.49,15.88,7.28
81,264,1,0,2,7,3,0,0,0,0,3,3,3,2,0,1,0,3,48,1,0,0,0,0,0,0,27,25-44,secundaria,0,1,72,12,6,4,norte,5,0.3939393939393939,Ocupada(o),3,5,2,3,1,2,3,1,2,3,2,5,2,1,2,85,85,1,8,52.5,97.5,0,0,0,0,0,97.5,247.5,82.5,72,0,2.39,0.22,0,0,31.23,5.97,8.14,44.45000000000001,3.6,72,20.63,3.91,0.55,5.5,0.24,0.4,8.14,44.45000000000001,12.17,168,1.3541666666666667,7.812682955948895,89.6873170440511,20.55,4.33,5.29,7.55,3.45,18.09,4.83,9.49,13.7,2.41
82,265,0,0,4,7,1,0,2,2,2,3,4,4,3,1,1,0,6,35.333333333333336,1,0,0,0,0,0,1,82,66+,primaria,0,0,0,0,0,3,metropolitana,13,0.08571428571428572,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,2,8,0,0,30,0,350,58.333333333333336,0,30,350,58.333333333333336,0,0,23.33,14.05,17.86,0,50,2.93,18.79,41.04,0,0,20.32,7.41,3.82,5.78,12.68,0,18.79,41.04,58.17,168,NA,4.2070098942841705,25.79299010571583,9.52,1.14,1.1,1.74,1.15,3.92,1.19,2.05,3.35,0.62
85,276,1,0,1,7,3,0,0,0,0,2,2,1,1,0,0,0,2,45,0,0,0,0,0,0,0,31,25-44,primaria,0,1,54,9,6,4,metropolitana,13,0.6666666666666666,Ocupada(o),2,3,4,85,85,4,3,4,3,3,2,2,4,4,4,85,85,3,0,100,100,0,0,0,0,0,100,150,75,54,0,8.86,2.17,0.52,2.91,55,1.58,4.17,38.03999999999999,0.75,54,12.8,0,0,2.35,27.1,12.76,4.17,38.03999999999999,16.8,168,1.8518518518518519,-32.310276422575164,132.31027642257516,29.04,6.61,9.11,10.43,4.61,31.31,7.28,13.02,17.07,3.83
86,277,0,0,4,6,1,0,0,0,0,3,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,74,66+,secundaria,0,0,0,0,0,5,sur,11,0.07122507122507123,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,31.25,0,438.75,109.6875,0,31.25,438.75,109.6875,0,0,28.98,0.31,0,0,72.93,2.11,5.7,56.43000000000001,1.54,0,8.63,8.92,0.13,18.34,19.06,17.84,5.7,56.43000000000001,32.93,168,NA,2.6736753496271457,28.576324650372854,5.95,1.49,1.96,2.16,1.12,4.79,1.69,2.75,5.49,1.19
86,278,1,0,4,6,3,0,0,0,0,3,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,45,9,5,5,sur,11,0.2564102564102564,Ocupada(o),3,3,3,85,4,4,4,3,5,2,4,4,5,5,3,85,85,1,1,112.5,112.5,0,0,0,0,0,112.5,438.75,109.6875,45,0,3.73,1.33,18.6,0,47.84,3.76,6.88,39.51,1.35,45,14.71,2.19,2.58,18.54,4.81,5.01,6.88,39.51,28.77,168,2.5,9.625231258657724,102.87476874134228,21.41,5.37,7.05,7.76,4.02,17.23,6.1,9.89,19.75,4.3
86,280,1,0,4,6,8,0,0,0,0,3,4,4,3,0,1,0,4,45,1,0,0,0,0,0,0,24,12-24,secundaria,0,1,48,8,6,5,sur,11,0.15954415954415954,Ocupada(o),2,3,4,85,2,2,4,4,4,4,4,4,4,4,4,85,85,2,9,70,70,0,0,0,0,0,70,438.75,109.6875,48,0,5.18,0.71,0.29,2.93,59.68,2.18,6.32,39.7,3.01,48,20.35,3.72,2.52,1.26,15.34,16.48,6.32,39.7,14.31,168,1.4583333333333333,5.989032783164806,64.0109672168352,13.32,3.34,4.39,4.83,2.5,10.72,3.79,6.15,12.29,2.68
87,281,0,0,1,6,1,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,1,Inactiva(o),0,7,5,5,5,85,85,4,4,4,5,85,5,5,85,4,85,3,0,0,0,37.25,0,37.25,18.625,0,37.25,37.25,18.625,0,0,1.82,17.69,0,0,58.82,15.86,10.41,61.78,1.62,0,11.12,0,0.52,32.24,14.93,0,10.41,61.78,36.99,168,NA,-3.566620019642656,40.816620019642656,17.64,1.19,0.95,2.36,0.68,9.01,2.05,4.38,2.47,0.09
87,282,0,0,1,6,2,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,1,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,37.25,18.625,0,0,34.98,14.4,0,0,32.91,7.07,11.89,66.75000000000001,0,0,20.78,0,0.04,3.8,8.3,0,11.89,66.75000000000001,56.45,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
89,290,1,0,2,7,8,0,1,1,1,2,3,2,2,2,2,1,4,44.75,1,0,0,0,0,0,1,23,12-24,universitaria,0,1,40,8,5,2,norte,4,0.29411764705882354,Ocupada(o),2,6,4,85,5,4,4,4,4,4,3,4,3,4,4,85,85,2,1,50,50,0,0,0,0,0,50,170,42.5,40,0,14.27,4.52,0,1.2,32.52,2.5,7.29,36.78,28.92,40,11.85,1.03,0.8,2.06,11.39,5.39,7.29,36.78,51.41,168,1.25,-33.491203328184405,83.49120332818441,21,4.99,4.14,6.25,3.58,15.88,4.83,8.96,11.7,2.16
90,292,1,1,2,7,1,0,1,1,1,2,2,1,2,1,0,0,3,24,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,40,8,5,4,sur,10,0.9166666666666666,Ocupada(o),2,2,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,2,1,275,275,0,0,300,100,0,275,300,100,40,0,4.91,6.33,0,0,41.46,6.31,10.45,51.89000000000001,6.65,40,12.46,0.08,0.48,0.33,27.12,0.98,10.45,51.89000000000001,24.19,168,6.875,-9.217887725357421,284.2178877253574,42.7,16.99,21.35,21.89,17.25,59.04,13.96,21.45,47,22.59
93,303,1,0,2,7,3,0,0,0,0,2,2,2,2,0,1,0,2,50.5,0,0,0,0,0,0,0,36,25-44,secundaria,1,1,54,9,6,3,sur,9,0.4076086956521739,Ocupada(o),2,3,2,2,85,2,4,2,2,2,2,2,2,2,2,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,92,46,54,0,1.51,0.06,0,31.35,34.23,2.51,3.79,36.61,3.94,54,7.38,1.41,0,5.45,7.76,12.23,3.79,36.61,39.37,168,0.6944444444444444,-12.260167837969036,49.760167837969036,11.5,2.23,2.6,4.18,1.97,12.05,2.7,4.95,6.8,0.78
94,304,1,1,4,7,1,0,0,0,0,1,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,0,76,66+,primaria,0,1,45,8,6,3,norte,3,1,Ocupada(o),2,4,5,4,4,85,4,2,5,4,3,4,5,4,3,3,85,2,9,51.5,51.5,50,0,101.5,50.75,0,101.5,101.5,50.75,45,0,6.32,0,0,0,44.81,3.72,11.21,51.67,5.27,45,7,0,0.29,8.86,28.65,0,11.21,51.67,15.3,167.99999999999997,1.1444444444444444,-20.836368082202583,122.33636808220258,31.99,5.1,4.9,9.78,3.58,28.69,7.98,15.4,13.93,0.99
94,305,0,0,4,7,2,0,0,0,0,1,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,1,55,45-65,secundaria,0,0,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,2,5,85,2,2,2,3,2,2,3,3,3,2,85,1,2,0,0,0,0,0,0,0,0,101.5,50.75,0,0,68.38,0.74,0.44,0,27.81,7.44,10.1,53.09000000000001,0,0,7.68,0.1,1.54,1.65,16.8,0.03,10.1,53.09000000000001,77,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
95,307,0,0,2,6,2,2,2,4,4,2,2,1,1,1,0,0,6,13.166666666666666,1,1,1,0,0,0,1,31,25-44,primaria,0,0,4,2,2,1,metropolitana,13,0.11392405063291139,Ocupada(o),1,3,3,2,5,4,85,4,4,4,3,85,1,1,3,4,5,1,3,8.75,11.25,0,0,0,0,0.555379746835443,11.81,103.625,16.550896624472575,4,0,15.7,38.23,0,0,49.48,4.32,14.08,42.19000000000002,0,4,15.53,0,0,20.99,9.9,3.07,14.08,42.19000000000002,58.25,167.99999999999997,2.8125,-7.967864542778845,19.777864542778843,7.64,0.74,0.53,0.96,1.14,4.31,1.03,1.35,1.8,0.29
97,314,0,0,1,6,1,0,1,1,1,3,4,2,2,1,1,0,5,33,1,0,0,0,0,0,1,67,66+,ninguna,0,0,0,0,0,3,sur,14,0.08902077151335311,Inactiva(o),0,7,5,85,5,85,85,5,5,5,2,85,5,5,85,85,85,2,4,0,0,22.5,4.75,257.5,51.5,0.42284866468842736,22.92,257.5,50.634569732937685,0,0,27.12,1.81,0,0,26.6,4.09,9.45,98.93,0,0,8.44,0,0.16,9.31,8.7,0,9.45,98.93,33.02,167.99999999999997,NA,-1.772399689009635,24.692399689009637,6.62,1.16,1.28,1.92,1.13,3.98,1,2.08,3.74,1.79
98,320,0,0,3,7,2,0,0,0,0,5,5,4,2,0,0,0,5,35.6,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,0,0,3,norte,1,0,Inactiva(o),0,7,2,4,2,4,4,4,4,4,2,4,4,2,4,2,5,2,9,0,0,0,0,0,0,0,0,262.5,52.5,0,0,59.89,4.43,0,0,60.83,5.28,11.67,25.90000000000001,0,0,26.46,0,8.72,11.49,12.46,1.72,11.67,25.90000000000001,69.61,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
102,332,0,0,4,6,1,0,0,0,0,4,4,4,1,1,1,0,4,41.25,1,1,1,0,0,0,0,61,45-65,técnica,0,0,0,0,0,2,centro,8,0.9836065573770492,Inactiva(o),0,7,5,5,5,4,85,5,5,5,4,85,5,4,85,4,4,3,0,0,0,150,0,152.5,38.125,0,150,152.5,38.125,0,0,2.13,3.1,0.02,3.67,59.43,32.1,10.73,50.08999999999999,6.73,0,50.36,0.76,0.24,0.39,7.07,0.61,10.73,50.08999999999999,47.75,168,NA,-53.707168475388045,203.70716847538804,59.54,9.55,9.56,15.87,7.67,36.52,8.11,18.69,26.89,11.31
102,335,0,0,4,6,3,0,0,0,0,4,4,4,1,1,1,0,4,41.25,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,38.125,0,0,6.57,0.51,3.78,19.29,77.42,2.9,5.58,51.95000000000001,0,0,21.72,0.2,9.48,10.05,20.57,15.4,5.58,51.95000000000001,33.05,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
104,339,1,1,4,6,1,0,0,0,1,3,2,2,1,1,0,0,3,34.666666666666664,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,9,5,4,centro,8,1,Ocupada(o),3,1,2,1,2,2,4,4,2,2,2,4,2,2,4,2,2,2,5,200,200,0,0,200,66.66666666666667,0,200,200,66.66666666666667,45,0,26.67,6.07,4.41,0.97,38.48,3.21,7.61,34.7,0.88,45,24.18,2.65,2.13,2.38,5.33,1.81,7.61,34.7,42.21,168,4.444444444444445,-83.75064282604214,283.75064282604217,48.44,15.98,20.02,22.62,12.48,56.23,14.08,26.5,43.74,23.67
105,344,0,0,1,6,4,0,1,1,2,3,2,3,2,0,0,0,4,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,5,4,5,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,150,37.5,0,0,2.83,5.38,0,43.52,44.44,5.34,6.75,56.68000000000001,3.06,0,3.2,1.15,5.65,16.94,9.2,8.31,6.75,56.68000000000001,60.12,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
108,349,1,1,3,6,1,0,1,1,2,3,3,4,1,0,0,0,5,32.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,46,9,5,2,norte,2,1,Ocupada(o),2,6,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,2,1,112.5,112.5,0,0,112.5,28.125,0,112.5,112.5,28.125,46,0,7.96,28.98,0,0,23.43,2.81,3.67,52.36999999999999,2.78,46,8.22,0,0,1.32,8.53,5.36,3.67,52.36999999999999,42.54,167.99999999999997,2.4456521739130435,-58.31651330389198,170.81651330389198,56.44,7.17,6.81,12.56,7.48,27.3,5.71,12.68,21.78,12.88
108,352,0,0,3,6,3,0,1,1,2,3,3,4,1,0,0,0,5,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,3,3,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,112.5,28.125,0,0,1.57,22.1,2.97,30,30.68,4.89,14.9,56.6,4.29,0,5.61,0,0,0.99,7.75,16.33,14.9,56.6,65.82,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
109,354,1,0,2,7,3,0,1,1,2,2,2,2,2,0,0,0,4,20.333333333333332,0,0,0,0,0,0,1,18,12-24,secundaria,0,1,10,10,1,1,norte,4,0.3181818181818182,Ocupada(o),2,3,4,85,85,3,4,3,3,3,3,3,4,5,1,85,85,3,0,14,14,0,0,0,0,1.4318181818181817,15.43,48.5,15.143939393939394,10,0,10.54,1.8,0,15.68,55.78,4.62,8.88,59.67999999999999,1.02,10,23.63,5.51,0.26,0.73,20.33,5.3,8.88,59.67999999999999,33.65,168,1.4,-18.327629579025512,33.75762957902551,10.27,1.37,1.54,2.38,2.06,6.89,0.9,1.71,4.17,2.47
