id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,wage,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec
5299,17077,1,1,3,6,2,1,0,1,0,1,2,2,2,1,0,0,3,19.333333333333332,1,1,1,0,0,0,1,27,25-44,secundaria,0,1,6,3,2,5,norte,5,0.07590759075907591,Ocupada(o),1,5,4,4,5,4,3,4,4,4,2,3,3,3,4,3,4,2,4,8.75,28.75,0,0,0,0,0,28.75,378.75,126.25,6,0,11.34,25.18,0,0,56.79,5.89,10.39,52.3,0.11,6,31.93,2.1,5.07,13.12,2.94,1.63,10.39,52.3,42.52,167.99999999999997,4.791666666666667,3.64,2.04,2.68,2.08,1.91,16.399642730731596
5300,17079,1,0,1,6,1,0,0,0,0,0,2,2,2,0,0,0,2,53.5,0,1,1,0,0,0,0,53,45-65,primaria,0,1,45,9,5,4,centro,6,0.5714285714285714,Ocupada(o),2,6,2,4,85,1,4,4,2,2,2,4,2,2,2,4,85,1,4,80,80,0,0,140,70,0,80,140,70,45,0,18.44,5.41,0,0,33.74,2.98,8.36,50.47999999999999,3.59,45,3.45,0.22,0,12.5,17.4,0.17,8.36,50.47999999999999,30.43,168.00000000000003,1.7777777777777777,20.62,4.94,5.85,8.33,3.73,36.518623728329644
5301,17082,1,0,1,6,2,0,0,0,0,0,2,1,2,0,0,0,2,34,0,1,1,0,0,0,1,31,25-44,secundaria,0,1,45,9,5,4,centro,7,0.375,Ocupada(o),2,3,4,4,85,4,4,4,4,4,4,4,4,4,4,4,85,3,0,75,75,0,0,0,0,0,75,200,100,45,0,16.83,0.35,0.53,0,41.83,1.29,10.57,45.46,6.14,45,22.86,0,2.11,14.22,2.64,0,10.57,45.46,25.14,168.00000000000003,1.6666666666666667,13.07,4.24,5.87,6.62,4.08,41.12925263080545
5302,17084,1,0,5,7,3,0,0,0,0,0,5,5,2,1,2,1,5,54.2,0,0,0,0,0,0,0,50,45-65,técnica,0,1,63,9,7,4,metropolitana,13,0.22766078542970974,Ocupada(o),1,5,3,85,85,4,5,3,2,2,3,5,2,3,4,85,85,2,1,100,100,0,0,0,0,0,100,439.25,87.85,63,0,8.54,9.58,0,0,42.84,4.2,8.67,30.61,0.56,63,9.52,0,0.98,18.9,12.8,0.65,8.67,30.61,22.88,168,1.5873015873015872,27.21,3.44,4.2,5.96,2,57.203873124007856
5302,17085,0,0,5,7,12,0,0,0,0,0,5,5,2,1,2,0,5,54.2,0,0,0,0,0,0,1,76,66+,primaria,0,0,0,0,0,4,metropolitana,13,0.08935685828116106,Inactiva(o),0,7,5,85,85,85,85,5,5,5,5,85,5,5,85,85,85,3,0,0,0,39.25,0,0,0,0,39.25,439.25,87.85,0,0,23.19,19.08,0,0,63.62,1.1,13.63,47.38,0,0,20.1,0,10.86,2.73,29.93,0,13.63,47.38,43.36,168.00000000000003,NA,10.68,1.35,1.65,2.34,0.79,22.444795201173083
5302,17086,1,0,5,7,3,0,0,0,0,0,5,5,2,1,2,1,5,54.2,1,0,0,0,0,0,1,40,25-44,secundaria,0,1,50,10,5,4,metropolitana,13,0.28457598178713717,Ocupada(o),2,3,3,85,5,5,3,2,2,4,2,3,2,5,2,85,85,2,4,125,125,0,0,0,0,0,125,439.25,87.85,50,0,22.98,3.88,3.21,0,37.64,2.33,6.5,36.89,4.57,50,5.62,2.61,1.08,18.88,6,3.46,6.5,36.89,36.97,168,2.5,34.01,4.29,5.25,7.45,2.5,71.50234140500982
5303,17089,0,0,1,7,2,0,0,0,0,0,5,1,0,0,2,0,5,54.8,1,1,1,0,0,0,1,64,45-65,ninguna,0,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,4,4,4,85,85,3,3,4,2,85,4,4,85,5,85,2,4,0,0,0,0,0,0,0,0,68.5,8.7,0,0,37.16,4.41,0,0,51.94,2.92,16.33,55.24,0,0,10.19,0,2.58,26.83,12.34,0,16.33,55.24,44.49,168,NA,0,0,0,0,0,0
5304,17095,0,0,5,6,6,1,1,2,0,2,3,1,2,1,1,0,5,30.8,1,0,0,0,0,0,1,65,45-65,secundaria,0,0,0,0,0,4,sur,9,0.08076165462902167,Inactiva(o),0,7,3,85,4,85,85,4,4,4,1,85,4,4,85,85,85,1,4,0,0,30.75,0,0,0,0,30.75,380.75,76.15,0,0,18.2,28.69,0,0,47.17,6.41,9.41,58.12,0,0,7.82,0,10.31,18.89,10.15,0,9.41,58.12,53.3,168,NA,6.33,1.43,1.41,1.95,1.38,18.242986979178756
5307,17104,0,0,3,6,2,0,1,1,1,2,2,3,1,0,0,0,4,29.25,1,1,1,0,0,0,1,47,45-65,primaria,0,0,0,0,0,1,norte,5,0,Desocupada(o),0,7,2,5,1,85,85,1,5,5,5,85,5,4,85,3,5,2,8,0,0,0,0,0,0,0,0,69.9495,16.25,0,0,22.13,4.13,32.72,0,45.46,3.67,5.05,51.599999999999994,3.24,0,8.67,0,2.37,19.21,15.21,0,5.05,51.599999999999994,65.9,168,NA,0,0,0,0,0,0
5307,17105,0,0,3,6,3,0,1,1,1,2,2,3,1,0,0,0,4,29.25,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,1,85,85,5,85,5,1,3,5,85,2,2,85,85,85,2,8,0,0,0,0,0,0,0,0,69.9495,16.25,0,0,6.81,7.87,0,41.3,49.4,2.74,6.12,52.05000000000001,1.71,0,4.62,6.42,0,19.18,18.27,0.91,6.12,52.05000000000001,60.42,168,NA,0,0,0,0,0,0
5310,17112,0,0,4,7,1,0,0,0,0,0,1,1,0,1,1,0,1,66,1,0,0,0,0,0,1,66,66+,técnica,0,0,0,0,0,1,norte,5,1,Inactiva(o),0,7,5,85,4,85,3,4,4,4,4,85,4,4,85,85,85,3,0,0,0,22.25,0,22.25,22.25,0,22.25,22.25,22.25,0,0,33.35,0.05,0,0,63.48,4.42,11.5,55.20000000000001,0,0,10.55,6.31,0,6.39,38.32,1.92,11.5,55.20000000000001,37.81,168,NA,22.16,3.48,2.7,5.53,2.39,-14.02747230818138
5311,17113,0,0,4,7,1,1,0,1,0,1,2,1,0,0,0,0,3,19.333333333333332,1,1,1,0,0,0,0,27,25-44,secundaria,0,0,0,0,0,2,centro,7,0,Desocupada(o),0,7,4,5,5,2,85,3,4,4,2,85,4,4,85,5,5,3,0,0,0,0,2.47475,97.47475,32.49158333333333,0,0,97.47475,31.666666666666668,0,0,6.97,11.96,0,0,79.44,3.38,11.47,54.779999999999994,0,0,27.45,10.13,0,24.03,17.4,0.43,11.47,54.779999999999994,22.32,168,NA,0,0,0,0,0,0
5312,17117,1,1,4,6,2,1,0,1,1,2,2,3,1,1,0,0,4,24.25,1,1,1,0,0,0,0,43,25-44,secundaria,1,1,45,9,5,5,norte,5,0.5,Ocupada(o),2,1,2,2,2,5,4,2,2,3,4,4,2,3,3,4,3,3,0,250,250,0,0,0,0,0,250,500,125,45,0,11.6,4.09,0,0,37.51,3.23,13.49,43.98,9.1,45,9.3,1.87,1.84,7.85,13.42,3.22,13.49,43.98,28.03,168,5.555555555555555,34.06,14.9,17.02,15.65,12.46,155.9075021049677
5313,17121,1,0,1,6,3,0,0,1,1,1,3,2,2,0,1,0,4,34.75,1,0,0,0,0,0,0,41,25-44,primaria,0,1,54,9,6,3,metropolitana,13,0.375,Ocupada(o),2,3,4,85,5,5,4,4,4,4,4,4,4,4,4,85,85,2,1,75,75,0,0,0,0,0,75,200,50,54,0,3.96,12.35,0,0,24.37,2.04,5.35,50.16000000000001,15.77,54,4.76,0.69,0.08,3.29,15.44,0.11,5.35,50.16000000000001,34.12,168.00000000000003,1.3888888888888888,23.25,3.05,4.48,5.93,2.83,35.46376725472338
5317,17133,1,0,1,7,1,0,0,0,0,0,2,2,1,0,0,0,2,37.5,1,0,0,0,0,0,1,52,45-65,ninguna,0,1,60,12,5,2,metropolitana,13,1,Ocupada(o),3,3,4,85,4,85,4,3,3,3,4,4,3,3,3,85,85,3,0,70,70,0,0,70,35,0,70,70,35,60,0,21.12,1.65,0,0,31.68,1.66,11.49,39.95000000000001,0.45,60,9.23,2.77,0.6,9.15,9.94,0,11.49,39.95000000000001,24.87,168.00000000000003,1.1666666666666667,29.44,5.02,6.23,8.34,4.39,16.557752117497003
5317,17134,0,0,1,7,3,0,0,0,0,0,2,2,1,0,0,0,2,37.5,0,0,0,0,0,0,1,23,12-24,secundaria,0,0,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,85,85,5,85,4,4,4,4,85,4,4,4,85,85,2,5,0,0,0,0,0,0,0,0,70,35,0,13.58,30.87,0.31,0,0,35.95,2.08,14.9,70.31,0,0,10.26,0.02,1.61,9.76,11.51,2.79,14.9,70.31,46.84,168,NA,0,0,0,0,0,0
5318,17136,0,0,3,6,3,0,0,1,1,1,1,2,1,0,0,0,2,30,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,0,0,2,sur,11,0,Menor de 15 años,0,7,4,5,85,5,85,3,4,2,5,85,1,5,85,85,85,2,6,0,0,0,0,0,0,0,0,75,37.5,0,0,9.84,0.26,1.37,34.03,52.1,5.13,5.82,55.99999999999999,3.45,0,17.29,16.28,5.64,1.25,3.94,7.7,5.82,55.99999999999999,54.08,168,NA,0,0,0,0,0,0
5320,17145,0,0,3,7,12,0,1,3,2,3,3,4,0,0,0,0,6,28.666666666666668,1,0,0,0,0,0,0,52,45-65,primaria,0,0,0,0,0,1,centro,8,0,Desocupada(o),0,7,4,85,4,2,85,2,4,4,2,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,154.875,24.583333333333332,0,5.33,24.66,21.28,0,0,60.42,2.88,7.39,46.03999999999999,0,0,35.94,0.68,5.07,5.47,11.95,1.32,7.39,46.03999999999999,54.16,168,NA,0,0,0,0,0,0
5320,17147,0,0,3,7,3,0,1,3,2,3,3,4,0,0,0,0,6,28.666666666666668,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,0,0,1,centro,8,0,Menor de 15 años,0,7,5,85,85,5,85,4,5,5,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,154.875,24.583333333333332,0,0,2.07,23.33,0,43.22,33.72,0.89,1.75,62.69,0.33,0,22.36,1.49,0,0,4.93,4.93,1.75,62.69,69.84,168,NA,0,0,0,0,0,0
5321,17149,1,0,5,7,1,0,0,0,0,0,2,1,2,0,1,0,2,65.5,1,0,0,0,0,0,1,81,66+,secundaria,0,1,28,4,7,2,centro,6,0.4117647058823529,Ocupada(o),1,3,2,96,4,85,4,4,5,4,2,4,4,5,4,85,85,3,0,15,15,20,0,85,42.5,0,35,85,42.5,28,0,27.6,0.71,0.59,0,35.48,6.03,14.17,54.48,0.94,28,7.73,5.66,5.83,3.56,12.71,0,14.17,54.48,35.87,168,0.5357142857142857,9.51,1.26,1.16,2.42,0.93,19.746217213439508
5322,17151,1,0,4,6,1,0,0,0,0,0,2,2,1,0,2,0,2,68.5,0,0,0,0,1,1,0,65,45-65,primaria,0,1,30,6,5,4,metropolitana,13,0.7667103538663171,Ocupada(o),1,5,4,85,85,85,4,4,4,4,3,4,4,4,4,85,85,3,0,75,75,71.25,0,190.75,95.375,0,146.25,190.75,95.375,30,0,17.86,0.03,0,0,46.59,6.57,7.23,57.07,2.65,30,16.52,0,2.53,16.74,10.8,0,7.23,57.07,27.11,168,2.5,39.38,6.25,7.09,10.78,3.26,79.48962217752701
5323,17154,1,0,5,7,2,0,0,1,1,1,6,1,1,1,0,0,7,30.428571428571427,0,1,1,0,0,0,0,52,45-65,primaria,0,1,48,8,6,1,norte,1,0.5025125628140703,Ocupada(o),2,5,4,4,85,2,4,4,4,4,3,3,4,4,4,4,85,2,1,75,75,0,0,0,0,0,75,149.25,21.321428571428573,48,0,8.64,9.79,0,0,23.16,1.83,11.56,58.97,6.05,48,9.55,1.6,0,0.32,11.69,0,11.56,58.97,26.31,168,1.5625,48.26,3.65,3.43,7,4.05,8.599631197650062
5324,17163,0,0,1,6,3,0,0,1,2,2,2,3,2,0,0,0,4,24.75,0,0,0,0,0,0,1,14,12-24,primaria,1,0,0,0,0,4,norte,1,0,Menor de 15 años,0,7,4,85,85,3,3,3,5,2,4,3,4,4,5,85,85,2,5,0,0,0,0,0,0,0,0,375,80,0,0,23.18,0.33,0,41.03,38.29,3.96,8.17,52.28,0.76,0,13.36,0.98,0.49,0.98,21.5,0.98,8.17,52.28,69.26,168,NA,0,0,0,0,0,0
5325,17166,0,0,3,7,8,2,0,4,2,4,5,6,3,0,1,0,9,22.555555555555557,1,1,1,0,0,0,1,22,12-24,primaria,0,0,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,4,3,3,85,3,5,2,3,85,4,4,85,5,5,1,3,0,0,0,0,0,0,0,0,257.5,28.61111111111111,0,1.62,8.54,42,0,0,45.37,3.45,10.16,56.86,0,0,9.14,2.3,0,7.58,11.56,14.8,10.16,56.86,55.61,168,NA,0,0,0,0,0,0
5325,17172,0,0,3,7,3,2,0,4,2,4,5,6,3,0,1,0,9,22.555555555555557,1,0,0,0,0,0,1,45,45-65,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,1,85,2,2,85,3,3,4,3,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,257.5,28.61111111111111,0,0,28.9,32.91,0,0,51.07,7.15,5.02,42.95,0,0,17.29,0.21,0.03,0.84,23.92,8.78,5.02,42.95,68.96,168,NA,0,0,0,0,0,0
5327,17182,1,0,4,7,1,0,0,0,0,0,3,3,3,0,1,0,3,35,1,0,0,0,0,0,1,67,66+,primaria,0,1,10,5,2,1,metropolitana,13,0.7154471544715447,Ocupada(o),1,5,4,85,4,85,4,4,4,4,3,4,4,4,4,85,85,2,5,20,20,24,0,61.5,20.5,0,44,61.5,20.5,10,0,27.09,11.2,0,0,57.67,1.99,7.6,51,1.45,10,12.4,0.01,0.18,13.32,31.77,0,7.6,51,41.73,167.99999999999997,2,18.19,1.77,2.5,3.49,2.03,16.026593846182895
5329,17188,0,0,3,6,1,0,0,0,0,0,4,4,2,1,1,0,4,42.5,1,0,0,0,0,0,1,71,66+,ninguna,0,0,0,0,0,4,centro,7,0.07569721115537849,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,23.75,0,313.75,78.4375,0,23.75,313.75,78.4375,0,0,52.24,4.6,0.37,0,28.9,2.55,10.62,68.72000000000001,0,0,4.95,0,0.62,0.8,22.54,0,10.62,68.72000000000001,59.76,168,NA,5.29,1.22,1.45,1.93,0.95,12.9158728426295
5329,17189,1,1,3,6,3,0,0,0,0,0,4,4,2,1,1,0,4,42.5,1,1,1,0,0,0,0,41,25-44,secundaria,0,1,54,9,6,4,centro,7,0.47808764940239046,Ocupada(o),2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,0,150,150,0,0,0,0,0,150,313.75,78.4375,54,0,4.46,6.51,1.46,0,29.83,1.94,14.42,51.1,4.28,54,5.63,0,0.05,13.37,10.63,0.15,14.42,51.1,18.65,168,2.7777777777777777,33.39,7.73,9.17,12.19,5.97,81.53972321660737
5330,17192,1,0,5,7,1,0,0,0,0,0,2,2,2,0,0,0,2,49,0,1,1,0,0,0,0,51,45-65,primaria,0,1,12,4,3,4,sur,9,0.9230769230769231,Ocupada(o),2,5,4,4,85,4,4,4,4,4,2,2,5,2,2,4,85,3,0,150,150,0,0,162.5,81.25,0,150,162.5,81.25,12,0,13.17,0.38,0,0,70.83,5.93,8.79,56.07,0.83,12,37.11,0.04,0.07,0.05,28.73,4.83,8.79,56.07,20.31,168,12.5,33.82,8.69,10.67,14.4,6.94,75.47533981002199
5331,17196,0,0,4,7,3,0,0,0,1,1,2,3,1,0,0,0,3,42.333333333333336,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,2,85,85,2,2,2,2,2,3,85,2,2,85,85,85,1,6,0,0,0,0,0,0,0,0,147.5,49.166666666666664,0,0,10.04,1.91,0,51,30.72,2.85,9.66,51.85,9.97,0,10.42,0,0,6.36,6.76,7.17,9.66,51.85,75.77,168,NA,0,0,0,0,0,0
5332,17198,0,0,4,7,3,1,0,2,1,2,1,2,1,0,0,0,3,19.333333333333332,1,0,0,0,0,0,1,14,12-24,ninguna,0,0,0,0,0,1,sur,9,0,Menor de 15 años,0,7,4,4,4,4,85,3,4,3,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,67.25,20.833333333333332,0,0,17.2,27.82,11.57,0,41.23,2.81,10.32,57.04999999999999,0,0,12.83,1.71,0,24.33,0.38,1.98,10.32,57.04999999999999,59.4,168,NA,0,0,0,0,0,0
5334,17203,1,1,1,7,2,0,0,0,0,0,3,1,1,1,0,0,3,38.333333333333336,1,1,1,0,0,0,1,44,25-44,técnica,0,1,40,8,5,2,sur,9,1,Ocupada(o),3,2,2,4,2,2,4,2,2,2,4,4,2,2,2,4,4,2,2,100,100,0,0,0,0,0,100,100,33.333333333333336,40,0,25.35,1.71,14.22,0,32.33,2.77,7.86,43.2,0.56,40,11.06,0.83,0,8.7,3.58,8.16,7.86,43.2,44.62,168,2.5,43.03,9.04,9.03,13.98,7.97,16.940878889895217
5336,17210,1,0,5,6,1,0,2,2,0,2,3,2,2,0,0,0,5,19.2,1,0,0,0,0,0,1,39,25-44,secundaria,0,1,78,13,6,1,metropolitana,13,0.7551020408163265,Ocupada(o),2,6,3,85,1,4,1,4,3,1,2,2,2,2,2,85,85,1,4,80,92.5,0,6,128.5,25.7,4.530612244897958,97.03,128.5,25.406122448979595,78,0,16.52,4.26,1.12,0,15.84,4.93,6.31,32.78000000000001,8.24,78,5.23,0.05,3.13,6.58,0.84,0.01,6.31,32.78000000000001,35.06,168,1.185897435897436,42.72,4.4,3.92,6.13,6.62,33.25517869722501
5336,17212,1,0,5,6,3,0,2,2,0,2,3,2,2,0,0,0,5,19.2,0,0,0,0,0,0,1,19,12-24,secundaria,1,1,24,12,2,1,metropolitana,13,0.24489795918367346,Ocupada(o),2,3,3,3,85,2,4,1,3,2,2,2,2,3,2,85,85,2,5,30,30,0,0,0,0,1.4693877551020407,31.47,128.5,24.793877551020408,24,0,6.31,2.76,0,0,45.79,8.02,2.01,71.99,7.12,24,19.59,3.53,1.29,19.68,0.06,1.64,2.01,71.99,24.21,168,1.25,13.85,1.43,1.27,1.99,2.15,10.780328226127029
5338,17216,1,0,4,6,1,0,0,0,0,0,1,1,1,1,0,0,1,36,0,0,0,0,0,0,0,36,25-44,universitaria,0,1,40,8,5,5,metropolitana,13,1,Ocupada(o),3,1,4,85,85,4,4,4,4,4,3,4,4,2,85,85,85,2,1,225,225,0,0,225,225,0,225,225,225,40,0,9,0,0,0,68.93,1.37,5.72,38.27999999999998,4.7,40,29.37,3.29,0.52,13.3,11.95,10.49,5.72,38.27999999999998,15.06,168,5.625,42.64,24.78,35.96,24.4,15.3,81.92232535772183
5339,17217,1,0,2,6,1,0,0,0,0,0,2,2,2,2,0,0,2,33,0,0,0,0,0,0,1,33,25-44,universitaria,0,1,48,12,4,5,centro,6,0.6878306878306878,Ocupada(o),3,1,3,85,85,3,4,3,3,3,4,4,3,3,3,85,85,2,1,325,325,0,0,472.5,236.25,0,325,472.5,236.25,48,0,9.47,0.09,2.06,0,56.4,2.54,4.37,43.12999999999999,1.94,48,19.36,0.69,0.51,13.36,6.07,16.41,4.37,43.12999999999999,16.1,168,6.770833333333333,32.17,28.99,36.48,24.12,17.88,185.3579297346371
5340,17220,0,0,3,7,2,1,1,2,0,2,2,2,1,0,0,0,4,21.5,1,1,1,0,1,1,1,34,25-44,secundaria,0,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,1,4,4,2,85,1,2,1,1,85,2,2,85,4,4,1,9,0,0,0,0,0,0,0,0,56.25,14.0625,0,0,29.51,83.71,2.48,0,14.82,1.2,4.06,32.21999999999999,0,0,6.41,1.68,0.16,1.07,4.65,0.85,4.06,32.21999999999999,116.91,167.99999999999997,NA,0,0,0,0,0,0
5341,17224,0,0,2,6,2,0,0,0,0,0,2,2,0,0,2,0,2,69,1,1,1,0,0,0,1,66,66+,primaria,0,0,0,0,0,2,metropolitana,13,0.3493150684931507,Inactiva(o),0,7,4,5,5,85,85,4,4,4,4,85,2,2,4,5,5,2,2,0,0,25.5,0,0,0,0,25.5,73,36.5,0,0,42.47,12.61,0,0,47.28,3.5,10.44,51.7,0,0,10.51,0.78,0.09,9.79,26.11,0,10.44,51.7,58.59,167.99999999999997,NA,11.3,1.23,1.1,2.22,0.69,8.94623587304367
5342,17226,1,0,5,6,2,0,0,0,0,0,2,2,1,1,0,0,2,25,0,1,1,0,0,0,1,24,12-24,técnica,0,1,50,10,5,5,norte,5,0.6153846153846154,Ocupada(o),3,2,2,2,85,5,5,3,3,2,4,5,2,2,2,3,85,2,9,140,140,0,0,0,0,0,140,227.5,113.75,50,0,7.15,1.76,2.85,0,30.68,2.09,6.2,60.22,7.05,50,9.72,0.29,0.72,3.76,10.54,5.65,6.2,60.22,20.9,167.99999999999997,2.8,22.96,16,21.2,15.79,12.88,51.16532268881346
5343,17228,0,0,1,6,2,0,1,2,1,2,2,2,1,1,0,0,4,28.25,1,1,1,0,0,0,1,46,45-65,técnica,0,0,6,3,2,3,metropolitana,13,0.0410958904109589,Ocupada(o),1,3,3,2,3,3,85,3,3,2,4,85,3,3,3,2,3,2,3,0,7.5,0,0,0,0,0,7.5,182.5,45.625,6,0,48.92,15.41,0.46,0,39.85,3.08,9.07,45.21,0,6,14.76,0,0.23,11.06,11.72,2.08,9.07,45.21,67.87,168,1.25,2.71,0.54,0.64,0.77,0.48,2.352077054556557
5343,17229,0,0,1,6,3,0,1,2,1,2,2,2,1,1,0,0,4,28.25,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,3,85,4,4,4,4,85,3,4,85,85,85,2,6,0,0,0,0,0,0,0,0,182.5,45.625,0,0,18.59,5.56,0,4.6,70.47,3.83,14.13,50.82,0,0,18.4,1.28,0,38.23,10.96,1.6,14.13,50.82,32.58,168,NA,0,0,0,0,0,0
5344,17231,0,0,4,6,1,0,0,0,0,0,2,2,1,2,0,0,2,50,1,1,1,0,0,0,0,49,45-65,universitaria,0,0,25,5,5,4,sur,10,0.034482758620689655,Ocupada(o),1,1,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,4,6.25,6.25,0,0,181.25,90.625,0,6.25,181.25,90.625,25,0,19.71,6.77,0.01,0,46.87,4.53,6.12,56.54999999999999,2.44,25,20.14,4.86,1.49,3.18,9.93,7.27,6.12,56.54999999999999,33.46,168,0.25,1.62,0.8,0.83,0.89,0.43,1.673774065913335
5345,17234,0,0,5,7,3,0,1,1,0,1,2,2,1,0,0,0,3,21,0,0,0,0,0,0,0,18,12-24,secundaria,0,0,0,0,0,3,norte,2,0,Inactiva(o),0,7,3,85,85,5,85,5,3,5,4,85,5,4,85,85,85,3,0,0,0,0,0,0,0,0,0,137.5,37.5,0,0,12.54,0.36,8.59,2.11,77.02,2.97,4.75,59.66000000000001,0,0,15.16,17.91,0.53,15.9,7.92,19.6,4.75,59.66000000000001,26.57,168,NA,0,0,0,0,0,0
5348,17239,1,1,5,6,1,0,1,1,1,2,2,3,2,0,0,0,4,27.25,1,1,1,0,0,0,0,39,25-44,secundaria,0,1,50,10,5,2,centro,8,0.8333333333333334,Ocupada(o),2,6,4,2,2,1,2,4,3,2,4,4,2,2,2,2,2,2,1,125,125,0,2.25,152.25,38.0625,1.875,126.88,152.25,37.96875,50,0,5.75,5.34,6.83,0,47.49,1.46,3.84,45.61000000000001,1.68,50,12.62,0,5.09,29.16,0.49,0.13,3.84,45.61000000000001,21.05,168,2.5,38.1,6.41,6.5,10.42,7.93,57.509433025930576
5348,17240,1,1,5,6,2,0,1,1,1,2,2,3,2,0,0,0,4,27.25,1,1,1,0,0,0,1,45,45-65,secundaria,0,1,20,4,5,2,centro,8,0.16666666666666666,Ocupada(o),1,3,4,4,5,85,4,4,4,4,4,4,4,4,4,3,4,3,0,25,25,0,0,0,0,0.375,25.38,152.25,37.59375,20,0,27.18,21.86,0,0,18.18,12.37,11.96,53.85000000000001,2.6,20,4.11,0,2.74,0.68,4,6.64,11.96,53.85000000000001,64,168,1.25,7.62,1.28,1.3,2.08,1.59,11.493886605186116
5355,17258,1,1,3,7,1,0,0,0,0,0,2,2,1,0,2,0,2,71,1,1,1,0,0,0,0,73,66+,primaria,0,1,48,8,6,3,sur,10,0.7604166666666666,Ocupada(o),2,6,2,2,2,85,3,4,2,1,1,3,2,2,2,4,3,3,0,50,50,23,0,96,48,0,73,96,48,48,0,3.88,0.34,0,0,58.4,3.26,6.97,44.38999999999999,2.76,48,15.48,0,2.59,26.91,13.43,0,6.97,44.38999999999999,10.25,168,1.0416666666666667,24.15,3.53,3.28,6.91,2.27,32.86673221701513
5355,17259,0,0,3,7,2,0,0,0,0,0,2,2,1,0,2,0,2,71,1,1,1,0,0,0,1,69,66+,primaria,0,0,0,0,0,3,sur,10,0.23958333333333334,Inactiva(o),0,7,4,2,4,85,85,4,4,4,3,85,4,4,85,4,3,3,0,0,0,23,0,0,0,0,23,96,48,0,0,27.18,0.18,0,0,66.38,1.07,9.32,63.87,0,0,29.34,0,3.03,5.71,28.29,0,9.32,63.87,28.42,168,NA,7.61,1.11,1.03,2.18,0.72,10.352121109470518
5356,17260,1,0,2,6,1,1,0,1,0,1,1,1,1,0,0,0,2,15,1,0,0,0,0,0,0,27,25-44,primaria,0,1,60,10,6,2,sur,9,1,Ocupada(o),2,3,4,85,2,2,5,4,4,2,2,2,2,2,2,85,85,1,1,63.5,63.5,0,0,63.5,31.75,0,63.5,63.5,31.75,60,0,2.27,26.19,2.26,0,19.61,2.55,9.17,39.139999999999986,6.81,60,11.32,1.13,0,3.02,2.26,1.88,9.17,39.139999999999986,40.06,168,1.0583333333333333,19.43,5.49,6.36,8.08,7.51,16.620714674339908
5357,17262,1,1,5,7,1,0,1,2,1,2,3,4,2,0,1,0,5,39.4,1,1,1,0,0,0,1,47,45-65,secundaria,0,1,45,9,5,3,metropolitana,13,0.2916666666666667,Ocupada(o),3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,87.5,87.5,0,0,300,60,0,87.5,300,60,45,0,24.59,20.2,0,0.84,18.11,2.87,6.64,45.21,4.54,45,10.21,0,0.09,1.37,5.86,0.58,6.64,45.21,53.04,168.00000000000003,1.9444444444444444,26,2.75,3.25,5.1,2.5,47.90881213465848
