id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute1,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
54,180,0,0,3,6,2,0,0,0,0,0,4,4,2,0,0,0,4,39.25,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,2,4,4,85,4,4,2,1,85,4,3,2,4,4,2,4,0,0,0,0,0,0,0,0,150,37.5,0,0,0,0,7.82,21.01,11.31,0,0,0,2.86,1.92,0,0,3.79,9.23,76.91000000000001,0,10.39,0,0.47,21.82,0.47,0,0,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
54,181,1,0,3,6,3,0,0,0,0,0,4,4,2,0,0,0,4,39.25,1,0,0,0,0,0,0,28,25-44,primaria,0,1,45,9,5,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,5,2,85,3,3,3,3,3,3,2,3,2,2,1,85,85,1,4,62.5,62.5,0,0,0,0,0,62.5,150,37.5,45,0,0,0,0.21,0.29,2.04,0.08,0.11,0.06,0.24,0.15,0,0,4.35,6.67,50.32999999999999,0,12.7,0.11,0.04,15.71,18,1.41,10.5,168,1.3888888888888888,0.8534274660638808,22.55,2.13,10.9,2.01,4.63,7.34,4.55,2.38,2.19,2.97,61.64657253393612
54,182,0,0,3,6,3,0,0,0,0,0,4,4,2,0,0,0,4,39.25,0,0,0,0,0,0,0,20,12-24,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,3,85,85,4,85,3,4,4,2,85,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,150,37.5,0,0,0,0,0,0.32,1.61,0.86,0,0,0,0,0,0,6.44,6.42,51.73,0,28.3,2.37,0.16,35.8,27.35,6.64,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
56,187,1,1,1,7,2,0,0,0,0,0,4,3,4,0,0,0,4,37.25,1,1,1,0,0,0,0,40,25-44,primaria,0,1,60,10,6,4,metropolitana,13,0.41420118343195267,Ocupada(o),2,6,4,5,1,5,5,4,4,5,4,5,2,2,4,5,4,3,0,175,175,0,0,0,0,0,175,422.5,105.625,60,0,0,0,1.03,0.01,0.41,0,0,0,0.83,0,0,0,1.25,12.64,37.74999999999999,2.19,17.04,4.28,0.85,14.62,7.76,0.39,6.95,168,2.9166666666666665,53.707638556021614,33.79,4.51,20.94,4.74,10.08,18.6,9.66,5.33,5.13,8.51,121.2923614439784
56,188,1,1,1,7,7,0,0,0,0,0,4,3,4,0,0,0,4,37.25,1,1,1,0,0,0,0,34,25-44,secundaria,0,1,45,9,5,4,metropolitana,13,0.26627218934911245,Ocupada(o),2,5,2,3,2,4,3,3,2,2,4,3,3,3,3,3,85,2,1,112.5,112.5,0,0,0,0,0,112.5,422.5,105.625,45,0,0,0,0.79,2.43,3.79,1.9,0,0.34,0.67,1.74,0,9.33,2.31,4.53,37.45999999999999,0,9.17,0.11,0.08,11.95,25.89,3.54,6.97,168,2.5,34.52633907172818,21.72,2.9,13.46,3.05,6.48,11.96,6.21,3.42,3.3,5.47,77.97366092827181
60,203,0,0,2,6,3,0,0,0,0,0,2,2,1,0,1,0,2,42.5,0,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,0,0,3,metropolitana,13,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,0,0,0,0,0,0,87.5,43.75,0,1.04,0.17,0,0.23,15.16,5.93,0.13,0,0,1.03,0,0,0,3.42,12.92,63.68000000000001,0,10.17,2.54,0.35,18.14,30.79,2.3,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
62,207,1,1,5,6,2,0,0,0,0,0,3,3,3,1,0,0,3,41.666666666666664,1,1,1,0,0,0,1,49,45-65,primaria,0,1,45,8,5,5,metropolitana,13,0.25806451612903225,Ocupada(o),2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,0,100,100,0,0,0,0,0,100,387.5,129.16666666666669,45,0,0,0,13.34,2.14,5.3,0,0,0,0.3,0,0,0,5.3,8.78,53.78000000000001,0,17,0,1.61,11.96,0,0.88,2.61,168,2.2222222222222223,-8.05636866128379,19.52,4.02,21.02,6.99,9.87,19.06,7.61,6.36,3.95,9.67,108.05636866128378
62,208,1,0,5,6,3,0,0,0,0,0,3,3,3,1,0,0,3,41.666666666666664,0,0,0,0,0,0,0,26,25-44,universitaria,0,1,45,9,5,5,metropolitana,13,0.22580645161290322,Ocupada(o),2,3,5,1,85,4,5,5,5,3,4,3,3,3,2,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,387.5,129.16666666666669,45,0,0,0,4.62,0.47,0.2,0.01,0,0.27,0,0,0,6,3.82,12.27,44.650000000000006,0,21.16,5.96,3.38,4.27,5.69,6.76,3.47,168,1.9444444444444444,-7.049322578623316,17.08,3.51,18.39,6.11,8.63,16.68,6.66,5.56,3.46,8.46,94.54932257862332
63,209,1,0,5,6,1,0,0,0,1,1,3,2,3,1,1,0,4,45,1,0,0,0,0,0,1,47,45-65,primaria,0,1,10,5,2,2,centro,8,0.029126213592233007,Ocupada(o),1,3,3,85,4,5,4,4,2,2,4,4,3,3,4,85,85,2,2,3,3,0,6.75,109.75,27.4375,0.1966019417475728,3.2,109.75,25.799150485436893,10,0,0.37,0.01,0.26,7.15,2.41,0.59,0,0,0.98,0.46,0,0,0.76,7.33,61.59000000000001,0,34.47,0,0,17.75,4.12,19.44,0.31,168,0.3,-1.7157045787472147,1.53,0.2,0.87,0.2,0.44,0.71,0.39,0.22,0.12,0.23,4.915704578747215
63,211,1,0,5,6,3,0,0,0,1,1,3,2,3,1,1,0,4,45,0,0,0,0,0,0,1,25,25-44,universitaria,0,1,40,8,5,2,centro,8,0.7281553398058253,Ocupada(o),3,3,1,2,85,2,4,2,2,1,4,4,2,2,2,85,85,2,1,75,75,0,0,0,0,4.915048543689321,79.92,109.75,26.97876213592233,40,0,0.88,0,3.31,1.7,0.5,2.92,0,0.69,0.36,0.32,0,0,5.07,4.16,56.40000000000001,0,22.72,0.83,2.23,8.94,8.07,6.83,2.07,168,1.875,-42.89261446868037,38.23,4.88,21.86,5,11.07,17.78,9.8,5.45,2.91,5.82,122.81261446868038
64,214,0,0,1,7,2,2,0,2,1,3,3,1,0,0,0,0,6,21.666666666666668,1,1,1,0,0,0,1,40,25-44,secundaria,0,0,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,4,4,2,85,4,2,2,4,85,2,2,85,2,2,2,3,0,0,0,0,0,0,0,0,375,62.5,0,0,13.83,0.94,40.99,12.2,3.82,3.06,0,0.05,1.32,0.68,0,0,4.47,6.01,45.52999999999999,0,20.2,0.14,0,14.05,0.71,0,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
66,222,1,0,5,6,1,0,0,0,0,0,3,1,2,1,0,0,3,25.666666666666668,0,0,0,0,0,0,0,27,25-44,secundaria,1,1,45,9,5,5,norte,5,0.44,Ocupada(o),2,1,5,5,85,4,5,5,5,5,4,5,5,5,5,85,85,3,0,237.5,275,0,0,625,208.33333333333334,0,275,625,208.33333333333334,45,0,0.03,0,0.12,0.53,1.85,0.28,0.15,0,0.65,0.16,0,3.01,1.83,9.97,10.149999999999999,9.19,25.23,5.09,0.01,5.19,32.11,14.5,2.95,168,6.111111111111111,47.38042278258072,26.41,11.92,41.72,12.4,16.52,41.73,15.37,14.24,27.63,19.66,227.61957721741928
68,230,0,0,1,7,2,0,1,1,0,1,3,2,1,0,0,0,4,30,1,1,1,0,0,0,1,43,25-44,primaria,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,3,4,5,4,85,2,2,2,4,85,2,4,85,2,3,1,2,0,0,0,0,0,0,0,0,250,50,0,0,1.33,7.48,8.96,16.55,17.99,14.93,0,0,1.51,0.09,0,0,3.42,8.24,56.639999999999986,0,4.06,0,1.06,7.85,11.81,6.08,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
70,235,1,1,3,6,2,1,0,1,0,1,2,2,2,0,0,0,3,12.333333333333334,1,1,1,0,0,0,1,18,12-24,primaria,0,1,45,9,5,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,50,50,0,0,0,0,0,50,120,40,45,0,20.25,0,0.91,6.11,5.56,2.79,0,0,0.54,0.08,0,0,3.25,9.95,37.72,0,7.27,0,0,7.4,7.27,10.13,3.77,168,1.1111111111111112,-5.805633916220272,13.26,3.19,13.48,1.94,3.25,7.48,3.91,2.46,3.3,3.54,55.80563391622027
72,241,0,0,4,7,2,0,0,0,0,0,3,3,2,0,2,0,3,53.666666666666664,1,1,1,0,0,0,1,65,45-65,primaria,0,0,0,0,0,3,norte,5,0.11080711354309165,Inactiva(o),0,7,5,3,5,85,85,2,2,3,2,85,2,3,85,4,4,2,5,0,0,20.25,0,0,0,0,20.25,182.75,60.916666666666664,0,0,0,0,4.07,28.69,7.05,1.24,0,0,18.85,1.34,0,0,2.36,16.58,51.279999999999994,0,17.71,0,0.51,4.01,14.31,0,0,168,NA,2.4274860220143912,4.96,0.62,3.69,0.91,1.88,2.4,1.48,0.74,0.3,0.83,17.822513977985608
73,245,0,0,3,7,3,1,0,1,1,2,2,3,2,0,0,0,4,17.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,4,2,2,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,122.75,26.9375,0,0,0.49,0,0.25,2.95,0.56,0,0.25,0,0.49,0.08,0,0,5.64,8.55,53.03999999999999,42.23,9.61,20.92,0.08,5.22,15.14,1.11,1.39,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
76,249,0,0,2,6,1,0,0,0,0,0,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,0,71,66+,secundaria,0,0,0,0,0,3,norte,5,0.21739130434782608,Inactiva(o),0,7,4,4,3,85,85,4,4,4,1,85,4,2,85,4,4,3,0,0,0,37.5,0,172.5,43.125,0,37.5,172.5,43.125,0,0,0.2,0,0.92,1.8,1.34,0,0.5,0,4.09,6.86,0,0,2.57,17.78,58.89999999999999,0,10.66,0,13.3,9.59,32.91,6.58,0,168,NA,-27.704451826383423,16.6,1.87,11.33,4.28,9.37,8.99,5.09,3.4,1.1,3.18,65.20445182638342
76,250,0,0,2,6,2,0,0,0,0,0,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,1,76,66+,primaria,0,0,0,0,0,3,norte,5,0.11594202898550725,Inactiva(o),0,7,4,4,4,85,85,4,2,4,2,85,4,1,85,3,4,3,0,0,0,20,0,0,0,0,20,172.5,43.125,0,0,0,0,0,6.74,3.73,3.83,0,5.13,0,12.82,0,0,6.68,19.89,56.05,0,2.13,0,6.3,7.39,37.31,0,0,167.99999999999997,NA,-14.775707640737826,8.85,1,6.04,2.28,5,4.8,2.71,1.81,0.59,1.7,34.77570764073783
78,254,0,0,3,7,1,0,1,1,0,1,3,1,0,0,2,0,4,42,1,1,1,0,0,0,1,63,45-65,ninguna,0,0,0,0,0,3,centro,6,0,Inactiva(o),0,7,2,4,2,85,85,2,2,1,2,85,2,2,85,4,4,2,9,0,0,0,20,208.375,52.09375,0,0,208.375,47.09375,0,0,7.74,0,1.49,17.21,6.78,4.38,0,1.49,7.58,1.63,0.51,0,3.7,9.38,42.77000000000001,0,10.92,0,0.09,12.98,39.3,0,0.05,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
79,258,0,0,4,7,1,0,0,0,0,0,2,2,1,1,1,0,2,45.5,1,0,0,0,0,0,1,64,45-65,universitaria,0,0,0,0,0,3,sur,12,0.6666666666666666,Inactiva(o),0,7,5,85,5,85,85,5,5,5,1,85,4,4,85,85,85,3,0,0,0,75,0,112.5,56.25,0,75,112.5,56.25,0,0,0,0,3.11,8.23,6.49,0,0,0,3.25,14,0,0,2.01,11.16,46.670000000000016,0,18.56,4.67,0.46,26.06,23.33,0,0,168.00000000000003,NA,-51.763468654003994,24.71,5.25,31.08,7.34,13.07,17.15,10.39,6.62,3.84,7.31,126.76346865400399
80,260,1,0,2,7,1,0,1,1,0,1,1,1,1,0,0,0,2,23,1,0,0,0,1,1,1,35,25-44,secundaria,0,1,40,8,5,2,norte,5,1,Ocupada(o),2,4,4,85,3,2,2,3,4,4,2,4,4,4,5,85,85,3,0,58,58,0,1.625,59.625,29.8125,1.625,59.62,59.625,29.8125,40,0,0.7,1.86,0.77,3.92,3.45,1.06,0,0,0.02,0.33,0,0.26,3.35,4.9,36.53,0,29.31,5.56,0.23,3.2,26.37,4.33,1.85,167.99999999999997,1.45,-59.73775736210816,22.74,8.03,31.27,5.16,7.37,16.07,8.99,6.43,6.7,6.62,119.35775736210816
81,264,1,0,2,7,3,0,0,0,0,0,3,3,2,0,1,0,3,48,1,0,0,0,0,0,0,27,25-44,secundaria,0,1,72,12,6,4,norte,5,0.3939393939393939,Ocupada(o),3,5,2,3,1,2,3,1,2,3,2,5,2,1,2,85,85,1,8,52.5,97.5,0,0,0,0,0,97.5,247.5,82.5,72,0,0,0,0.66,0.42,1.01,0,0,0.21,1.13,0.39,0,0,5.85,7.49,45.43999999999999,0,21.72,2.21,0.56,0.78,4.1,0.44,3.59,168,1.3541666666666667,8.206979714326014,20.41,3.49,18.11,4.88,9.45,13.55,7.49,4.33,2.36,5.21,89.29302028567399
82,265,0,0,4,7,1,1,1,2,0,2,4,4,3,1,1,0,6,35.333333333333336,1,0,0,0,0,0,1,82,66+,primaria,0,0,0,0,0,3,metropolitana,13,0.08571428571428572,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,2,8,0,0,30,0,350,58.333333333333336,0,30,350,58.333333333333336,0,0,5.9,5.9,2.1,14.88,1.26,2.47,0,0,2.3,2.94,17.69,0,3,18.63,40.79999999999999,0,20.77,7.29,3.59,12.7,5.78,0,0,168,NA,5.409378754239555,9.2,0.87,3.79,1.15,2.21,3.29,1.6,0.94,0.48,1.05,24.590621245760445
85,276,1,0,1,7,3,0,0,0,0,0,2,1,1,0,0,0,2,45,0,0,0,0,0,0,0,31,25-44,primaria,0,1,54,9,6,4,metropolitana,13,0.6666666666666666,Ocupada(o),2,3,4,85,85,4,3,4,3,3,2,2,4,4,4,85,85,3,0,100,100,0,0,0,0,0,100,150,75,54,0,0,0,2.38,2.52,3.72,0.64,0.34,0.17,1.28,0.03,0,0.52,1.65,4.36,38.30999999999999,2.27,12.85,0.17,0,26.9,2.64,12.58,0.67,168,1.8518518518518519,-32.135168574921984,28.95,4.63,31.3,7.3,13,17,10.4,6.62,3.89,9.05,132.13516857492198
86,277,0,0,4,6,1,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,74,66+,secundaria,0,0,0,0,0,5,sur,11,0.07122507122507123,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,31.25,0,438.75,109.6875,0,31.25,438.75,109.6875,0,0,0,0,0.31,10.55,2.58,1.35,0,0,7.2,1.52,0,0,1.97,6.54,55.32000000000001,0,11.13,8.64,0.75,20.97,20.3,17.28,1.59,168.00000000000003,NA,2.833124180627719,5.9,1.15,4.82,1.73,2.75,5.4,2.14,1.49,1.12,1.91,28.41687581937228
86,278,1,0,4,6,3,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,45,9,5,5,sur,11,0.2564102564102564,Ocupada(o),3,3,3,85,4,4,4,3,5,2,4,4,5,5,3,85,85,1,1,112.5,112.5,0,0,0,0,0,112.5,438.75,109.6875,45,0,0,0.31,0.82,5.5,4.05,4.09,0,0,0.08,0.74,16.92,0,3.61,6.2,39.18,0,10.22,2.04,2.35,4.24,16.92,4.47,1.26,168,2.5,10.199247050259789,21.24,4.13,17.35,6.23,9.91,19.43,7.71,5.38,4.03,6.87,102.30075294974021
86,280,1,0,4,6,8,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,0,24,12-24,secundaria,0,1,48,8,6,5,sur,11,0.15954415954415954,Ocupada(o),2,3,4,85,2,2,4,4,4,4,4,4,4,4,4,85,85,2,9,70,70,0,0,0,0,0,70,438.75,109.6875,48,0,0.23,0,0.76,1.18,3.06,0.5,0.08,0,0.13,0.04,0,0,2.34,5.98,39.89,2.9,20.32,4.93,2.01,15.98,0.06,16.97,2.64,168,1.4583333333333333,6.346198164606091,13.22,2.57,10.8,3.88,6.17,12.09,4.79,3.35,2.51,4.28,63.65380183539391
87,281,0,0,1,6,1,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,1,Inactiva(o),0,7,5,5,5,85,85,4,4,4,5,85,5,5,85,4,85,3,0,0,0,37.25,0,37.25,18.625,0,37.25,37.25,18.625,0,0,0,0,17.69,1.13,0.52,0,0,0,0.17,0,0,0,15.86,10.41,61.78999999999999,0,11.12,0,0.52,14.93,32.24,0,1.62,168,NA,-3.8475365832553905,17.79,0.67,9.06,2.05,4.4,2.5,2.37,1.19,0.1,0.96,41.09753658325539
87,282,0,0,1,6,2,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,1,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,37.25,18.625,0,0,0.41,0,14.26,11.61,5.75,9,0,0,5.82,0.2,0,0,7.16,11.5,69.50000000000001,0,17.97,0,0.64,8.47,5.71,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
89,290,1,0,2,7,8,0,1,1,0,1,3,2,2,2,2,1,4,44.75,1,0,0,0,0,0,1,23,12-24,universitaria,0,1,40,8,5,2,norte,4,0.29411764705882354,Ocupada(o),2,6,4,85,5,4,4,4,4,4,3,4,3,4,4,85,85,2,1,50,50,0,0,0,0,0,50,170,42.5,40,0,1.44,0.48,2.47,3.39,2,6.23,0,0,1.12,0.45,0,0,2.4,6.88,37.15000000000001,0,13.4,0.96,0.64,12.47,1.91,5.75,28.86,168,1.25,-33.440214975091756,20.98,3.63,15.98,5.03,8.79,11.8,6.13,5.05,1.99,4.06,83.44021497509175
90,292,1,1,2,7,1,0,1,1,0,1,2,1,2,1,0,0,3,24,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,40,8,5,4,sur,10,0.9166666666666666,Ocupada(o),2,2,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,2,1,275,275,0,0,300,100,0,275,300,100,40,0,5.56,0,1.49,0.05,0.96,0.01,0,0.16,0.75,0,0,0.04,5.99,10.84,53.43999999999999,0,15.62,0.75,0.01,25.76,0.34,0,6.23,168,6.875,-9.285753066840686,42.95,17.7,59.73,14.61,21.14,47.64,21.65,17.35,20.44,21.08,284.2857530668407
93,303,1,0,2,7,3,0,0,0,0,0,2,2,2,0,1,0,2,50.5,0,0,0,0,0,0,0,36,25-44,secundaria,1,1,54,9,6,3,sur,9,0.4076086956521739,Ocupada(o),2,3,2,2,85,2,4,2,2,2,2,2,2,2,2,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,92,46,54,0,0,0,0.08,0.21,0.1,0,0,0,1.47,0.29,0,0,2.51,4.18,35.65999999999999,32.33,2.48,0.26,0.02,11.59,3.49,15.21,4.12,168.00000000000003,0.6944444444444444,-12.474618743490165,11.55,1.95,12.07,2.71,4.96,6.86,4.19,2.24,0.82,2.63,49.97461874349017
94,304,1,1,4,7,1,0,0,0,0,0,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,0,76,66+,primaria,0,1,45,8,6,3,norte,3,1,Ocupada(o),2,4,5,4,4,85,4,2,5,4,3,4,5,4,3,3,85,2,9,51.5,51.5,50,0,101.5,50.75,0,101.5,101.5,50.75,45,0,0,0,0,0,0.2,0,0,0,3.36,0,0,0,5.44,12.46,48.82,0,10.11,0,0.3,28.47,7.12,0,6.72,168,1.1444444444444444,-21.465829145851565,32.2,3.53,28.76,7.99,15.41,14.1,9.81,5.13,1.06,4.98,122.96582914585156
94,305,0,0,4,7,2,0,0,0,0,0,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,1,55,45-65,secundaria,0,0,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,2,5,85,2,2,2,3,2,2,3,3,3,2,85,1,2,0,0,0,0,0,0,0,0,101.5,50.75,0,0,0,0,0.7,21.75,13.01,4.59,0,0,9.72,19.81,0,4.54,7.4,9.96,50.05999999999999,0,7.13,0,0.81,15.28,2.59,0.65,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
95,307,0,0,2,6,2,3,1,4,0,4,2,1,1,1,0,0,6,13.166666666666666,1,1,1,0,0,0,1,31,25-44,primaria,0,0,4,2,2,1,metropolitana,13,0.11392405063291139,Ocupada(o),1,3,3,2,5,4,85,4,4,4,3,85,1,1,3,4,5,1,3,8.75,11.25,0,0,0,0,0.555379746835443,11.81,103.625,16.550896624472575,4,0,29.59,7.69,0.75,8.96,5.28,2.27,0,0,0.23,0.01,0,0,4.32,14.18,41.98,0,15.44,0,0.05,9.74,20.43,3.08,0,168,2.8125,-6.5546001267613825,7.21,0.87,4.03,0.93,1.35,1.71,0.87,0.62,0.26,0.51,18.36460012676138
97,314,0,0,1,6,1,0,1,1,0,1,4,2,2,1,1,0,5,33,1,0,0,0,0,0,1,67,66+,ninguna,0,0,0,0,0,3,sur,14,0.08902077151335311,Inactiva(o),0,7,5,85,5,85,85,5,5,5,2,85,5,5,85,85,85,2,4,0,0,22.5,4.75,257.5,51.5,0.42284866468842736,22.92,257.5,50.634569732937685,0,0,1.26,0,0.65,11.3,5.62,2.53,0,0,4.34,2.95,0,0,4.19,10.77,98.35,0,8.32,0,0,8.25,9.47,0,0,168,NA,-1.5367058116397985,6.59,1.19,4.05,1.06,2.05,3.72,1.89,1.18,1.51,1.22,24.4567058116398
98,320,0,0,3,7,2,0,0,0,0,0,5,4,2,0,0,0,5,35.6,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,0,0,3,norte,1,0,Inactiva(o),0,7,2,4,2,4,4,4,4,4,2,4,4,2,4,2,5,2,9,0,0,0,0,0,0,0,0,262.5,52.5,0,0,0.56,0.28,5.96,17.37,5.91,3.08,0,0,0.35,27.24,0,0,4.54,11.6,27.55,0,28.28,0.56,9.15,14.54,9.21,1.82,0,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
102,332,0,0,4,6,1,0,0,0,0,0,4,4,1,1,1,0,4,41.25,1,1,1,0,0,0,0,61,45-65,técnica,0,0,0,0,0,2,centro,8,0.9836065573770492,Inactiva(o),0,7,5,5,5,4,85,5,5,5,4,85,5,4,85,4,4,3,0,0,0,150,0,152.5,38.125,0,150,152.5,38.125,0,0,0,0,3.1,0.17,0.33,0.11,0,0,0.02,0.44,0,0.05,33.13,10.82,50.78,0.22,48.4,0.22,0.31,7.86,2.17,2.84,7.03,168.00000000000003,NA,-49.559170459792746,58.14,8.05,36.61,8.32,18.63,25.79,15.57,9.49,9.97,9.01,199.55917045979274
102,335,0,0,4,6,3,0,0,0,0,0,4,4,1,1,1,0,4,41.25,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,38.125,0,0,0,0,0.44,0.66,5.77,0.33,0,0,0,0.33,0,3.79,2.72,5.55,52.109999999999985,19.62,20.62,0,9.56,21.11,9.56,15.83,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
104,339,1,1,4,6,1,0,0,0,1,1,2,2,1,1,0,0,3,34.666666666666664,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,9,5,4,centro,8,1,Ocupada(o),3,1,2,1,2,2,4,4,2,2,2,4,2,2,4,2,2,2,5,200,200,0,0,200,66.66666666666667,0,200,200,66.66666666666667,45,0,2.04,1.55,6.02,10.73,5.5,2.77,3.87,0,2.53,2.27,0.39,3.51,3.62,7.26,37.01000000000001,0,20.01,3.47,0.95,3.67,2.7,2.27,0.86,167.99999999999997,4.444444444444445,-86.37879242659548,48.88,13.28,57.75,14.72,27.1,43.58,22.91,16.35,22.11,19.71,286.3787924265955
105,344,0,0,1,6,4,1,0,1,1,2,2,3,2,0,0,0,4,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,5,4,5,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,150,37.5,0,0,3.15,2.24,0.52,2.2,0.55,0,0,0,0.17,0.52,0,0,4.96,7.73,56.18000000000001,42.56,3.13,2.94,5.78,8.73,16.83,6.82,2.99,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
108,349,1,1,3,6,1,0,0,1,1,1,3,4,1,0,0,0,4,32.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,46,9,5,2,norte,2,1,Ocupada(o),2,6,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,2,1,112.5,112.5,0,0,112.5,28.125,0,112.5,112.5,28.125,46,0,0.01,0,28.38,0,1.71,1.94,2.93,0.85,1.1,0.02,0,0,3.36,4.63,52.24,0,8.44,0,0.06,8.61,0,5.02,2.7,168.00000000000003,2.4456521739130435,-46.370442414935425,45.76,7.31,29,5.37,12.01,20.67,12.4,6.93,12.13,7.28,158.87044241493544
108,352,0,0,3,6,3,0,0,1,1,1,3,4,1,0,0,0,4,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,3,3,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,112.5,28.125,0,0,0,0,22.1,0.33,0.99,0,0,0,0.25,0,0,2.97,4.89,14.9,56.6,30,5.61,0,0,7.75,0.99,16.33,4.29,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
