"","FOLIO","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_4","n_menores_5_14","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_4_cut","n_menores_5_14_cut","n_trabajadores_cut","n_profesionales_cut"
"5680","05655-1",5680,24.1892682926829,5.96500530222694,10.384591728526,0,0.487804878048781,14.2829268292683,10.8048568398727,0.24390243902439,0,0.975609756097561,67.3339660657476,5.83676564156947,3,"regiones",1,0,0,1,38.3333333333333,0,24.390243902439,73.1707317073171,3,0,0,1,0
"5681","05656-1",5681,6.34146341463415,26.2166085549597,63.5043224148258,0,69.7700348432056,108.837262774368,15.8536585365854,0.609756097560976,75.6808943089431,18.5712517023647,385.385252647448,209.494887472167,6,"metropolitana",5,1,1,1,26.8333333333333,1,99.1466900199358,594.880140119615,6,1,1,1,1
"5682","05657-1",5682,65.3685079127743,4.72592987025765,68.1150914634146,0,10.5664634146341,4.72560975609756,8.38414634146342,7.3625,23.4756097560976,10.0522237945428,202.776082309282,-110.093155480014,5,"metropolitana",1,1,1,1,22.2,0,18.5365853658537,92.6829268292683,5,1,1,1,0
"5683","05658-1",5683,31.1853658089987,14.7614030088899,50.8491248087741,6.25479757335644,10.4618190107135,15.414634205888,25.0318896740369,19.8051743788466,0.264227642276423,8.97560975609756,183.004045867878,71.9756289288699,3,"metropolitana",3,0,1,0,28.6666666666667,0,84.9932249322493,254.979674796748,3,0,1,0,0
"5684","05659-1",5684,27.6426673501296,3.78366864419438,14.7790482299369,16.3916553422381,20.583635229106,0.0623036961652205,0.370354538213534,8.20680801187117,0,0.0802277361980954,91.900368778053,-25.6847590219554,1,"regiones",1,0,0,0,76,0,66.2156097560976,66.2156097560976,1,0,0,0,0
"5685","05660-1",5685,68.7334543799024,176.384095776169,137.320563911348,368.642871854226,118.218048780488,165.286732779416,231.762016394175,100.205896661575,230.264308943089,48.7212930589604,1645.53928253935,714.003156485042,5,"metropolitana",5,0,1,2,29.2,2,471.908487804878,2359.54243902439,5,0,1,2,3
"5686","05661-1",5686,83.1967421211372,18.5085118961302,34.6589318811948,0.307190710346864,14.7075260543172,46.5640557516841,15.887463778701,16.8265198865284,0.142135524015474,25.6729376597695,256.472015263825,30.2306067361754,3,"regiones",4,0,1,2,20,1,95.5675406666667,286.702622,3,0,1,2,1
"5687","05662-1",5687,80.4923589061784,20.8128177864427,32.072076719454,10.173733917264,17.3726258114996,24.0312902591481,20.4934207929319,15.239818486042,0.40650406504065,28.1587007164552,249.253347460456,28.8527266858851,3,"metropolitana",4,1,0,2,21,2,92.7020247154472,278.106074146342,3,1,0,2,3
"5688","05663-1",5688,14.4263414634146,0,13.719512195122,13.5940243902439,5.31631097560976,0,2.17073170731707,7.33414634146342,0,18.4163763066202,74.977443379791,78.5062151567944,1,"regiones",2,0,0,0,64,0,153.483658536585,153.483658536585,1,0,0,0,0
"5689","05664-1",5689,34.147559980025,30.5530764586376,47.4139489104381,29.2369477003536,9.41555453290382,16.8938252171973,22.4554776422869,15.1942577818143,4.29532250455516,59.5988909416866,269.204861669899,316.961479793516,2,"metropolitana",5,0,0,2,26.5,2,293.083170731707,586.166341463415,2,0,0,2,3
"5690","05665-1",5690,103.771082034227,42.9084751468664,21.8006175766364,1.65396341463415,10.779115794112,11.799441066835,14.344512195122,0.708841463414634,0.24390243902439,9.92378048780488,217.933731618677,-9.64104869184783,5,"regiones",3,0,1,2,39,0,41.6585365853659,208.292682926829,5,0,1,2,0
"5691","05666-1",5691,321.726237058801,34.0561386452348,94.8071523565341,103.902014252661,183.933683250944,37.9982608376012,48.3471787942007,100.111847746234,230.75574113188,144.73593240213,1300.37418647622,653.381179377437,5,"regiones",5,0,1,2,26.2,1,390.751073170732,1953.75536585366,5,0,1,2,1
"5692","05667-1",5692,39.1151219512195,0.371155885471898,10.1687804878049,0.88016967126193,3.2033934252386,14.4914316012725,4.79829268292683,12.5185577942736,0,0,85.5469034994698,-41.6444644750795,2,"metropolitana",1,0,0,0,79,0,69.0243902439024,43.9024390243902,2,0,0,0,0
"5693","05668-1",5693,28.2423422884565,4.07823483662906,120.835718849,1.55390737631713,27.8245918714117,0.374065298444827,3.20725758354144,7.3916053585512,0.161063980107943,0.156148949583532,193.824936392044,-27.7273754164339,2,"metropolitana",2,0,0,0,64,0,83.0487804878049,166.09756097561,2,0,0,0,0
"5694","05669-1",5694,75.630926945384,9.62211203430716,133.875158581256,27.4062821187899,20.2739023277837,1.33217190307192,16.0975609756098,0,0,4.7583740234375,288.99648890964,-65.8257572023229,3,"metropolitana",3,0,0,0,30,1,74.390243902439,223.170731707317,3,0,0,0,1
"5695","05670-1",5695,62.6831953765744,19.1038017812421,163.162533238583,54.6191612786299,30.6908028169615,25.2504992631169,41.2517454332852,28.9325159726749,9.75609756097561,14.6237920951021,450.074144817145,113.505855182855,2,"regiones",5,0,0,1,56.5,2,281.79,563.58,2,0,0,1,3
"5696","05671-1",5696,21.9238048572075,0.698690153568202,2.20731707317073,0.680487804878049,43.4571273712737,40.931978339632,33.8554652213189,5.9539512076029,0,1.13414634146341,150.842968370115,-60.599065931091,1,"regiones",1,0,0,0,61,0,90.2439024390244,90.2439024390244,1,0,0,0,0
"5697","05672-1",5697,45.1966768292683,0,140.259999583175,12.4631466094881,69.0982215248666,32.3734590402969,21.9512195121951,17.2324695121951,0,0.708841463414634,339.284034074899,15.4423073885153,2,"regiones",4,0,0,0,61.5,0,177.363170731707,354.726341463415,2,0,0,0,0
"5698","05673-1",5698,68.8191081264185,0.914634116568217,59.7033889696982,24.4053897176249,14.5866340748857,19.0406504858994,10.7317073170732,0,0.40650406504065,7.07494014196943,205.682957015178,46.1889942043341,4,"metropolitana",3,1,0,2,40.25,0,62.967987804878,251.871951219512,4,1,0,2,0
"5699","05674-1",5699,24.1478658536585,2.96492189640998,15.0150087188894,0,4.4944769114826,33.5726970153028,20.2087319768225,0,0,18.5716463414634,118.975348714029,87.9353829932878,4,"regiones",3,0,0,1,49.75,0,51.7276829268293,206.910731707317,4,0,0,1,0
"5700","05675-1",5700,30.8811279049288,11.1359810448318,74.9707136417251,168.397680309176,111.38161653404,123.065992809622,51.8206216658748,183.44016389847,83.4349593495935,144.776777797541,983.305634955802,100.809449936897,5,"regiones",5,0,1,3,29,1,216.82301697854,1084.1150848927,5,0,1,3,1
"5701","05676-1",5701,28.6344970136198,11.6421223757061,157.947238715496,4.67374898044414,1.42926736997187,32.9158993425209,61.9262805116563,82.1896841019453,0,65.9904947103754,447.349233121735,-73.9642916583207,1,"metropolitana",4,0,0,1,30,1,373.384941463415,373.384941463415,1,0,0,1,1
"5702","05677-1",5702,29.8937348751905,0.345528452803449,12.5344844512469,3.6765243902439,0,0.425304848275534,1.70731707317073,0.467479664872332,0,0,49.0503737558034,52.7265732584943,5,"regiones",1,1,2,1,19.8,0,20.3553894028596,101.776947014298,5,1,3,1,0
"5703","05678-1",5703,27.4057012492854,5.03921022067364,203.527233449477,0.7715281234445,42.0993321718931,8.50609756097561,27.7896465903435,0.720092915214866,97.9674796747968,1.89024390243902,415.716565858544,530.328556092676,2,"metropolitana",5,0,0,1,31,1,473.02256097561,946.04512195122,2,0,0,1,1
"5704","05679-1",5704,64.8492580074305,6.19478232204562,25.7206196540378,14.487802756863,35.732619101892,5.85365853658537,14.127130380503,3.32938876306744,0.0784054988812472,1.0321104366271,171.405775457933,89.2228830786523,3,"metropolitana",3,0,0,2,65.6666666666667,0,86.8762195121951,260.628658536585,3,0,0,2,0
"5705","05680-1",5705,137.687728844619,14.4410340037912,28.7271341463415,14.4459224259579,27.6737570696408,7.70274390243903,5.83841463414634,1.118845325908,39.1463414634146,9.16768292682927,285.949604743088,-49.5502144991855,7,"metropolitana",3,1,1,2,21.7142857142857,0,33.7713414634146,236.399390243902,7,1,1,2,0
"5706","05681-1",5706,28.8576601041789,41.0392364793213,68.6361788642697,27.932131495228,79.8459703075292,32.294907298428,0,19.4167550371156,0,83.1818520909431,381.204691677014,-232.192496555063,1,"metropolitana",2,0,0,1,31,1,149.012195121951,149.012195121951,1,0,0,1,1
"5707","05682-1",5707,67.2933632168819,4.50519765911243,10.3934370526822,4.09465593524074,4.77929547277819,15.4426795020489,3.76442159130128,6.1974952550649,0.0772357723577236,9.6178631517574,126.165644609226,-52.9949129019085,3,"metropolitana",1,0,0,0,41.3333333333333,0,24.390243902439,73.1707317073171,3,0,0,0,0
"5708","05683-1",5708,34.6637652439024,10.5049487252908,105.042126661993,0.614329268292683,41.9209868769883,25.0865919936373,20.5487804878049,12.6537446977731,0,8.78490853658537,259.820182492268,-11.7396946873896,4,"regiones",3,0,1,2,42.5,1,62.0201219512195,248.080487804878,4,0,1,2,1
"5709","05684-1",5709,42.7658536585366,23.3957228504234,74.4378048780488,0.146341463414634,0,98.532646072006,22.6373276776246,6.23541887592789,0.304878048780488,36.5365853658537,304.992578890616,8.8122991581645,3,"metropolitana",4,0,1,0,25.6666666666667,0,104.60162601626,313.80487804878,3,0,1,0,0
"5710","05685-1",5710,76.4487804878049,2.7353544563483,5.23664634146342,0,0,1.46341463414634,0,3.90243902439024,0,0,89.7866349441532,-18.2123056758605,2,"metropolitana",1,0,0,1,64,0,35.7871646341463,71.5743292682927,2,0,0,1,0
"5711","05686-1",5711,16.738991967178,1.36517615176152,25.0496585365854,6.67714343469229,4.55590790870067,6.55284548875762,5.51219512195122,4.40146341463415,0,11.3918700278678,82.2452520521286,17.8421625820178,1,"metropolitana",1,0,0,1,46,0,100.087414634146,100.087414634146,1,0,0,1,0
"5712","05687-1",5712,21.6439516579233,2.39837396389101,13.4287981618947,2.75833157584877,0.443796394485684,6.16383881230117,0,0,0.121951219512195,0,46.9590417858567,103.209006994631,3,"metropolitana",2,0,1,0,54,0,50.0560162601626,150.168048780488,3,0,1,0,0
"5713","05688-1",5713,42.0591873392245,0,31.7229834906631,1.56260164586509,3.90813007633861,31.3024390839367,24.2892338014289,9.91503856181063,0,0,144.759613999268,87.0595780007325,3,"regiones",3,0,0,2,46.6666666666667,0,77.273064,231.819192,3,0,0,2,0
"5714","05689-1",5714,107.525327759388,12.8245727369146,115.944743876773,139.837820596032,19.0899352234296,81.4125681986615,26.1052147443349,79.7067808477058,169.918699186992,22.9754520626707,775.341115232901,672.15431132534,4,"metropolitana",5,1,1,1,23.25,2,361.87385663956,1447.49542655824,4,1,1,1,3
"5715","05690-1",5715,15.2681301507717,8.20905927314714,20.8839346844184,1.0801393728223,31.8828336361698,17.5142231866672,3.65853658536585,11.7951221100102,0,31.4312704365381,141.723249435911,106.837726173845,1,"metropolitana",3,0,0,1,35,1,248.560975609756,248.560975609756,1,0,0,1,1
"5716","05691-1",5716,16.6799847560976,10.9521085023934,19.5345249872079,4.89983678245873,4.83822942785503,3.51222591771372,25.8043853165804,2.90243902439024,0,43.6642952389751,132.788029953672,81.3709944365717,1,"metropolitana",3,0,0,1,28,1,214.159024390244,214.159024390244,1,0,0,1,1
"5717","05692-1",5717,56.0966051180514,0.546387052655573,19.6911903878306,0.282926829268293,15.2634146341463,25.1690449649488,19.2682926829268,5.70731707317073,0,17.9277851258511,159.95296386885,178.461670277492,3,"metropolitana",4,0,0,0,57,0,112.80487804878,338.414634146341,3,0,0,0,0
"5718","05693-1",5718,30.3873890133447,21.3361433827408,45.0607027204331,7.45249664245574,35.0117836634513,7.40215623384775,20.5494979486061,53.0206116753095,4.0650406504065,2.06306561911641,226.348887549712,6.22702708443437,2,"regiones",3,0,0,1,25,0,116.287957317073,232.575914634146,2,0,0,1,0
"5719","05694-1",5719,19.6434147085795,0,9.76922524891089,5.33552851234994,4.12325207221799,4.87804878048781,13.2682926829268,0,0,0,57.0177620054729,-0.920201029863156,2,"regiones",1,0,0,0,69,0,28.0487804878049,56.0975609756098,2,0,0,0,0
"5720","05695-1",5720,28.7734906821151,1.15853658040365,29.6873821138211,5.55170731707317,7.58926829268293,10.28861786633,5.36585365853659,1.30081297339463,0,2.88943614715322,92.6051056315104,-40.0884227046812,4,"regiones",1,1,0,1,31.5,0,39.6922845528455,52.5166829268293,4,1,0,1,0
"5721","05696-1",5721,82.4717194133679,4.1883107483041,9.89166713725267,1.0233315184329,22.099667608202,24.3373616678724,22.1727553984819,0.145642952890579,0,0.844951853709228,167.175408298514,-61.8188229326601,3,"regiones",1,0,0,1,64.6666666666667,0,35.1188617886179,105.356585365854,3,0,0,1,0
"5722","05697-1",5722,26.9077091698647,40.178098827456,85.3285004565798,0.0475043669825691,9.4152677456708,4.34635503883735,16.3482039495909,1.40533746927089,0.16260162601626,0.597744996042732,184.737323646312,60.6358470853954,4,"metropolitana",3,1,2,1,14.25,0,61.3432926829268,245.373170731707,4,1,3,1,0
"5723","05698-1",5723,274.455424640196,7.56106975984522,87.0067347706262,107.8190421916,44.4944573365715,49.0297473982511,39.5115735316609,24.2183934354281,82.7235772357724,79.1320601335968,795.952080433549,-124.906594028817,3,"regiones",5,0,0,1,39,2,223.681828801577,671.045486404732,3,0,0,1,3
"5724","05699-1",5724,35.7567988102611,1.89024390243902,7.42042586850152,0,17.7210365853659,51.9045731707317,23.6585365853659,13.2317073170732,39.2276422764228,8.19893292682927,199.00989744299,59.5266879228635,3,"metropolitana",3,0,0,2,36.3333333333333,0,86.1788617886179,258.536585365854,3,0,0,2,0
"5725","05700-1",5725,10.2678050864615,0,14.5937777402037,1.51219512195122,1.03761420066394,40.8753259496487,9.48780487804878,0.504065060499238,0,0,78.2785880374771,-16.2010270618674,3,"metropolitana",1,0,0,0,49.6666666666667,0,20.6925203252033,62.0775609756098,3,0,0,0,0
"5726","05701-1",5726,57.1636284197988,10.7020517676501,59.0253609854308,27.5276821867939,69.3494000735935,46.1157985095226,16.1819420694548,2.94694637354428,1.61063980107943,10.412561711826,301.036011898694,-62.4999143377186,2,"regiones",3,0,0,2,58,0,119.268048780488,238.536097560976,2,0,0,2,0
"5727","05702-1",5727,18.9024391285966,5.21208901786602,15.7346173008531,0,0.593849416755037,5.46341469369284,20.8695652173913,1.46341469369284,0.203252032520325,0.780487804878049,69.2231293062462,74.4266186612335,3,"metropolitana",2,0,1,2,36.6666666666667,0,47.8832493224932,143.64974796748,3,0,1,2,0
"5728","05703-1",5728,28.589756097561,22.6544868844915,51.3497363345929,34.1009756097561,61.1756097560976,24.5982205859794,37.3806439916886,27.8093405290828,0,66.8032175412663,354.461987330516,406.311936712411,3,"metropolitana",5,0,0,3,49.3333333333333,3,253.591308014309,760.773924042927,3,0,0,3,3
"5729","05704-1",5729,12.94,0,44.4992195092178,1.70243902439024,0,0.15609756097561,15.3658536585366,1.43160127253446,59.8373983739837,18.7307317073171,154.663341106956,-42.0586561161019,1,"regiones",1,0,0,1,26,0,112.604684990854,112.604684990854,1,0,0,1,0
"5730","05705-1",5730,37.4142280690263,20.4528687622212,163.91297346928,155.143050877658,85.2974403684397,30.9864390181031,23.4285006809459,14.8852264212897,38.4756097560976,27.9512328211388,597.9475702442,80.935896950922,3,"regiones",5,0,1,2,21.6666666666667,1,226.294489065041,678.883467195122,3,0,1,2,1
"5731","05706-1",5731,42.7289494307053,13.7985085430984,42.1909307292171,4.68120920303481,3.08318668382817,11.4639343412678,6.37801236943557,0.771837123806791,1.21951219512195,0.282351020917296,126.598431640433,-25.4418462745795,4,"regiones",1,0,2,1,20.75,0,25.2891463414634,101.156585365854,4,0,3,1,0
"5732","05707-1",5732,16.6391873317812,0,13.6510905274093,6.53671563869569,1.23495938929116,0.403252042444741,8.41317073170732,0.302439024390244,0,0,47.1808146857196,25.3069901923292,1,"regiones",1,0,0,1,64,0,72.4878048780488,72.4878048780488,1,0,0,1,0
"5733","05708-1",5733,165.111859756098,55.2022889832831,80.9572925032168,75.6301565658267,41.9338397506166,81.0489481243632,38.7577743902439,38.5529107842143,0,31.8838691719445,609.078940029807,10.1020355799494,2,"regiones",5,0,0,2,46.5,1,309.590487804878,619.180975609756,2,0,0,2,1
"5734","05709-1",5734,19.7139843154535,40.3252019817073,33.4365148433171,24.7900839664134,9.97051728759046,28.9333340081936,28.8940423830468,27.8821801435676,0,0,213.94585892929,141.42682399754,2,"regiones",4,0,0,1,37.5,0,177.686341463415,355.372682926829,2,0,0,1,0
"5735","05710-1",5735,63.1694309141578,8.35307781649245,22.1249702475661,0.144018583042973,1.22415795586527,110.870801141191,21.7073170731707,2.37166085946574,0,6.30081316692073,236.266247757873,172.66058151042,2,"metropolitana",4,0,0,1,51,0,204.463414634146,408.926829268293,2,0,0,1,0
"5736","05710-2",5736,53.2939499035097,30.6416210840517,33.9247307514001,29.6385929428403,28.6064110704305,52.2407423585684,34.0808091366907,38.1067970811278,8.59059804286074,28.58244558732,337.7066979588,-67.7066979588,3,"metropolitana",4,0,1,2,21,1,90,270,3,0,1,2,1
"5737","05711-1",5737,28.3362253271424,10.6053382420617,13.9024850437184,4.24528806890317,48.4323285780028,8.65360926336536,12.3414634146341,7.09514660538631,0,13.5878184519933,147.199702995208,-93.5411664098416,2,"metropolitana",1,0,0,0,63,0,26.8292682926829,53.6585365853659,2,0,0,0,0
"5738","05712-1",5738,43.1907319380597,2.65880461002412,21.1178861738996,10.2048132841161,3.32350576253015,9.80308927210366,7.07317073170732,0,0,0,97.3720017724407,112.384095788535,2,"regiones",3,0,0,0,52,0,104.878048780488,209.756097560976,2,0,0,0,0
"5739","05713-1",5739,81.4296342892913,9.15470677826211,66.803149413884,16.3453075863233,0.960314022377519,145.631428259854,9.86046713449977,18.2490774815288,43.6991869918699,5.8095611541239,397.942833112015,-202.820881892503,3,"metropolitana",3,0,1,0,21.3333333333333,0,65.0406504065041,195.121951219512,3,0,1,0,0
"5740","05714-1",5740,81.657118902439,34.8733059134837,66.7823290959046,4.29463414634146,3.6162505752416,27.0834963184538,30.4219512195122,27.8218936953521,0,11.1809845858611,287.731964452589,-42.5787937208822,4,"regiones",3,0,0,3,47,1,61.2882926829268,245.153170731707,4,0,0,3,1
"5741","05715-1",5741,96.6243903183356,2.52951903350809,26.7161784060144,6.04390243902439,62.4618086005718,13.2487805101348,7.39024390243903,0.146341463414634,0,11.1658538371761,226.327018510619,-162.790433144765,5,"regiones",1,1,0,1,28.2,0,12.7073170731707,63.5365853658537,5,1,0,1,0
"5742","05716-1",5742,58.4229268292683,7.59323080376375,42.870151161472,0.678048780487805,8.6568868104932,208.901231507397,23.613276776246,0.495934969274009,8.46544715447154,5.9019512195122,365.599086012386,-153.567378695313,3,"regiones",3,0,0,1,36.6666666666667,0,70.6772357723577,212.031707317073,3,0,0,1,0
"5743","05717-1",5743,47.035857575819,0.00195309131957195,15.5463693015669,15.0563670343653,16.6921546150969,24.5641702000697,5.86861727786886,0.970268644919404,0,2.41206611999605,128.147823861022,-11.2597750805338,3,"regiones",2,0,0,1,61.3333333333333,0,38.9626829268293,116.888048780488,3,0,0,1,0
"5744","05718-1",5744,20.5039481707317,1.78324896456512,5.77426829268293,0,3.82720892774966,5.10365853658537,0,7.65958841463415,0,2.81788109756098,47.4698024045099,1.31068540036815,1,"regiones",1,0,0,1,45,0,48.780487804878,48.780487804878,1,0,0,1,0
