id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w,savings,alimentos,vestimenta,cuentas,hogar,salud,transporte,comunicaciones,recreacion,educacion,restaurantes,total_expenses
2105,6838,1,0,2,6,3,0,0,0,0,0,2,1,2,0,0,2,44,1,0,0,0,0,0,0,25,25-44,primaria,0,1,42,1,centro,6,0.5555555555555556,Ocupada(o),2,4,4,85,2,4,4,4,4,4,1,3,4,4,4,85,85,2,4,25,25,0,0,0,0,0,25,45,22.5,42,0.12,3.49,1.27,0.1,0,61.86,0.65,4.07,52.99999999999999,1.44,167.99999999999997,168,0.5952380952380952,-4.246748943441282,8.67,1.3,7.68,1.14,2.1,3.26,2.17,1.17,0.5,1.26,29.246748943441283
2107,6842,1,1,3,6,1,0,0,1,2,2,2,4,2,2,0,4,40.75,1,1,1,0,0,0,0,78,66+,universitaria,0,1,48,4,sur,9,0.453125,Ocupada(o),1,3,4,4,4,85,4,2,2,2,2,2,2,4,4,4,4,2,4,87.5,87.5,57.5,0,320,80,0,145,320,80,48,0,12.05,4.9,0,0,42.44,2.25,5.89,50.58,1.89,168.00000000000003,168,1.8229166666666667,-47.52338728834624,33.98,7.71,34.23,12.44,23.4,31.75,14.66,12.05,9.09,13.21,192.52338728834624
2107,6843,1,1,3,6,2,0,0,1,2,2,2,4,2,2,0,4,40.75,1,1,1,0,0,0,1,56,45-65,universitaria,0,1,37,4,sur,9,0.546875,Ocupada(o),3,1,2,2,2,85,4,4,2,2,4,4,2,2,2,2,4,2,1,175,175,0,0,0,0,0,175,320,80,37,0,21.22,5.87,0,0,39.65,4.14,7.43,50.98,1.71,168,168,4.72972972972973,-57.35581224455581,41.01,9.31,41.31,15.01,28.24,38.32,17.69,14.54,10.97,15.94,232.3558122445558
2107,6844,0,0,3,6,3,0,0,1,2,2,2,4,2,2,0,4,40.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,4,sur,9,0,Inactiva(o),0,7,4,85,85,4,85,4,4,3,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,320,80,0,0,1.86,0.46,0,42.45,56.74,2.67,7.47,54.579999999999984,1.77,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2108,6846,1,0,3,7,1,0,0,0,0,0,1,1,1,0,0,1,56,0,0,0,0,0,0,1,56,45-65,secundaria,0,1,60,5,metropolitana,13,1,Ocupada(o),2,2,4,85,85,85,4,1,4,3,1,2,2,2,85,85,85,1,1,140,140,0,0,140,140,0,140,140,140,60,0,12.93,0.07,0,0,30.05,1.78,6.7,49.51,6.96,168,168,2.3333333333333335,-144.51912684339135,46.78,8.76,71.99,23.77,30.01,38.73,19.82,16.4,6.83,21.43,284.51912684339135
2113,6863,1,1,1,7,1,0,0,1,1,1,2,1,2,2,0,3,31.666666666666668,1,1,1,0,0,0,0,41,25-44,universitaria,0,1,75,5,metropolitana,13,0.746268656716418,Ocupada(o),1,3,4,4,4,2,5,3,4,2,4,4,4,4,4,4,4,2,1,625,625,0,150,987.5,329.1666666666667,111.94029850746269,736.94,987.5,316.4800995024876,75,0,8.84,9.07,0.22,0,37.4,1.28,6.38,27.35000000000001,2.46,168.00000000000003,168,8.333333333333334,201.65569710825605,65.75,21.45,103.68,39.26,49.7,91.68,33.49,38.82,37.23,54.23,535.284302891744
2117,6875,0,0,4,7,1,0,0,0,0,0,2,2,0,0,0,2,70,0,0,0,0,0,0,0,75,66+,primaria,0,0,0,3,sur,12,0.7338709677419355,Inactiva(o),0,7,5,85,85,85,85,5,4,4,4,85,4,4,4,85,85,2,9,0,0,91,0,124,62,0,91,124,62,0,0,22.05,8.77,0,0,36.5,24.62,7.91,64.63,3.52,168,168,NA,-11.253581802818065,27.34,2.63,23.4,6.91,13.86,10.59,8.02,4.27,1.45,3.79,102.25358180281806
2117,6876,0,0,4,7,13,0,0,0,0,0,2,2,0,0,0,2,70,0,0,0,0,0,0,0,65,45-65,primaria,0,0,0,3,sur,12,0.2661290322580645,Inactiva(o),0,7,3,85,85,85,85,4,3,3,1,85,4,3,4,85,85,1,9,0,0,33,0,0,0,0,33,124,62,0,0,23.45,7.99,0,0,66.88,5.56,9.45,54.67,0,168,168,NA,-4.08096922519776,9.92,0.95,8.48,2.51,5.03,3.84,2.91,1.55,0.53,1.37,37.08096922519776
2118,6877,1,1,5,6,1,0,0,0,0,0,2,1,1,0,0,2,74.5,1,1,1,0,0,0,0,75,66+,ninguna,0,1,48,3,centro,6,0.7692307692307693,Ocupada(o),2,3,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,30,30,62.5,0,120.25,60.125,0,92.5,120.25,60.125,48,0,18.95,3.43,0,0,22.62,2.76,9.76,55.88,6.6,168,168,0.625,-3.8259017223010208,27.16,2.34,21.17,6.35,12.98,10.36,7.65,3.83,0.9,3.58,96.32590172230103
2119,6879,1,1,1,6,1,0,1,1,0,1,2,1,2,2,0,3,30,1,1,1,0,0,0,1,39,25-44,universitaria,0,1,45,5,norte,1,0.4,Ocupada(o),3,1,2,2,3,1,5,4,2,3,4,5,1,1,2,4,4,2,8,250,250,0,0,625,208.33333333333334,0,250,625,208.33333333333334,45,0,10.16,19.17,0,0.15,31.33,5.21,13.3,41.10999999999999,2.57,168,168,5.555555555555555,10.76714972983941,23.98,13.13,48.59,21.46,21.3,42.88,14.84,19.27,13.81,19.97,239.23285027016058
2120,6883,0,0,4,7,2,0,0,0,0,0,2,2,0,0,0,2,77,1,1,1,0,0,0,1,75,66+,ninguna,0,0,0,3,norte,4,0.25866666666666666,Inactiva(o),0,7,4,4,4,85,85,4,5,5,4,85,5,2,85,5,85,3,0,0,0,24.25,0,0,0,0,24.25,93.75,46.875,0,0,28.91,0.28,0,0,50.68,3.1,10.22,74.80999999999999,0,168,168,NA,-8.058784951446613,9.13,0.72,7.13,2.27,4.7,3.16,2.49,1.28,0.34,1.09,32.30878495144661
2122,6886,1,1,4,7,2,0,1,1,1,2,2,2,2,1,0,4,27.5,1,1,1,0,0,0,1,43,25-44,técnica,0,1,36,4,norte,2,0.32,Ocupada(o),1,3,2,3,2,1,2,2,3,2,3,4,2,2,3,2,3,2,5,100,100,0,0,0,0,0,100,312.5,78.125,36,0,31.22,28.49,0.23,0,23.63,2.91,5.53,38.48,1.51,168,168,2.7777777777777777,-3.8507277648352205,19.69,5.95,20.57,5.91,8.96,16.88,7.88,5.97,5.51,6.53,103.85072776483523
2122,6887,0,0,4,7,3,0,1,1,1,2,2,2,2,1,0,4,27.5,0,0,0,0,0,0,1,17,12-24,secundaria,1,0,0,4,norte,2,0,Inactiva(o),0,7,3,85,85,4,85,4,3,4,2,85,4,3,85,85,85,2,5,0,0,0,0,0,0,0,0,312.5,78.125,0,0,14.02,16.92,0,1.84,64.56,6.03,7.98,55.72999999999999,0.92,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2124,6894,0,0,2,6,1,0,0,0,0,0,1,1,0,0,0,1,68,0,0,0,0,0,0,1,68,66+,secundaria,0,0,0,3,sur,9,1,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,50,0,50,50,0,50,50,50,0,0,17.15,0.01,27.06,0,54.97,3.47,8.31,57.03,0,168,168,NA,-57.74811701410754,24.25,3.06,28.3,7.56,13.73,11.34,8.64,4.84,1.5,4.54,107.74811701410755
2125,6895,0,0,4,7,1,0,1,1,0,1,5,3,0,0,1,6,53.666666666666664,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,2,centro,6,0,Inactiva(o),0,7,1,4,4,4,4,2,2,2,4,4,2,2,4,4,4,2,3,0,0,0,4.75,231.5,38.583333333333336,0,0,231.5,37.791666666666664,0,0,46.35,27.1,0,0,55.46,5.92,3.4,29.77,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2125,6897,0,0,4,7,3,0,1,1,0,1,5,3,0,0,1,6,53.666666666666664,0,0,0,0,0,0,1,20,12-24,primaria,1,0,0,2,centro,6,0,Desocupada(o),0,7,4,85,85,4,4,2,4,4,4,3,4,4,2,85,85,2,9,0,0,0,0,0,0,0,0,231.5,37.791666666666664,0,3.66,36.15,0.5,0,0,69.03,7.58,5.65,45.43,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2127,6905,0,0,3,7,1,1,1,2,0,2,2,2,0,0,0,4,18.5,1,1,1,0,0,0,0,38,25-44,primaria,0,0,6,1,centro,8,1,Ocupada(o),1,3,4,4,4,3,3,3,1,4,3,4,5,4,4,4,4,2,4,10,10,0,7.4,17.4,4.35,7.4,17.4,17.4,4.35,6,0,17.84,9.63,0.06,0,60.66,16.43,13.01,44.36,0.01,168,168,1.6666666666666667,-85.71719510122067,30.26,6.52,24.28,3.78,6.06,10.68,6.65,4.4,6.71,3.77,103.11719510122066
2130,6919,1,0,2,7,3,0,0,0,0,0,4,3,3,0,0,4,31.5,0,0,0,0,0,0,0,21,12-24,secundaria,0,1,48,3,centro,8,0.3723404255319149,Ocupada(o),2,6,4,85,85,4,4,4,4,3,4,4,4,4,4,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,235,58.75,48,0,1.58,2.13,0,0,53.18,3.57,7.19,46.3,6.05,167.99999999999997,168,1.8229166666666667,15.444114782339572,18.6,3.51,13.5,2.74,5.64,11.75,5.94,3.02,3.25,4.11,72.05588521766043
2132,6922,0,0,5,7,1,0,0,0,1,1,3,4,2,0,0,4,33.5,1,1,1,0,0,0,0,50,45-65,primaria,0,0,0,1,sur,10,0.3333333333333333,Inactiva(o),0,7,4,4,4,2,85,4,4,4,1,85,4,2,85,4,4,1,9,0,0,25,4.95,79.95,19.9875,1.65,26.65,79.95,19.1625,0,0,5.89,3.4,0,0,70.61,4.02,16.19,67.88999999999999,0,168,168,NA,-6.956998219026432,11.96,1.55,6.89,1.06,2.26,3.9,2.37,1.22,1.09,1.31,33.60699821902643
2132,6923,0,0,5,7,2,0,0,0,1,1,3,4,2,0,0,4,33.5,1,1,1,0,0,0,1,39,25-44,ninguna,0,0,0,1,sur,10,0,Desocupada(o),0,7,4,4,4,4,85,4,4,4,1,85,4,4,85,4,4,2,4,0,0,0,0,0,0,0,0,79.95,18.75,0,0,25.14,11.99,0,0,65.01,3.19,7.75,54.92,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2132,6924,1,0,5,7,3,0,0,0,1,1,3,4,2,0,0,4,33.5,0,0,0,0,0,0,0,16,12-24,ninguna,0,1,12,1,sur,10,0.4,Ocupada(o),1,4,4,85,85,4,4,4,4,4,1,2,4,4,4,85,85,3,0,30,30,0,0,0,0,1.98,31.98,79.95,19.245,12,0,4.66,3.78,0.61,0.02,75.2,5.19,4.78,61.67,0.09,168,168,2.5,-8.34839786283172,14.35,1.86,8.26,1.28,2.71,4.68,2.85,1.47,1.3,1.57,40.32839786283172
2133,6926,1,0,1,7,1,0,0,0,0,0,3,2,3,0,0,3,32,0,1,1,0,0,0,1,25,25-44,secundaria,0,1,48,3,sur,14,0.34507042253521125,Ocupada(o),2,3,2,4,85,4,4,1,1,3,3,3,3,2,3,3,85,2,1,61.25,61.25,0,0,177.5,59.166666666666664,0,61.25,177.5,59.166666666666664,48,0,11.9,2.29,0,0,56.25,5.19,7.33,34.47999999999999,2.56,168,168,1.2760416666666667,4.260704202275372,12.72,2.94,12.19,2.3,4.33,9.31,4.81,2.54,2.27,3.59,56.98929579772463
2135,6931,0,0,2,7,1,0,0,0,0,0,1,1,0,0,0,1,52,0,0,0,0,1,1,0,52,45-65,secundaria,0,0,8,1,norte,4,1,Ocupada(o),2,3,2,3,85,4,85,2,3,3,2,85,3,3,85,85,85,1,9,25,25,0,0,25,25,0,25,25,25,8,0,25.29,0.02,8.27,0.03,32.84,1.91,12.86,78.72999999999999,0.05,168,168,3.125,-24.54319769165776,13.19,1.91,14.95,2.41,4.18,4.52,3.55,2.09,0.85,1.89,49.54319769165776
2136,6932,1,1,2,6,1,0,0,0,0,0,2,1,1,2,0,2,52.5,1,1,1,0,0,0,0,53,45-65,universitaria,0,1,45,5,centro,6,0.7142857142857143,Ocupada(o),3,1,4,4,5,4,4,5,5,4,4,5,4,4,4,4,85,3,0,437.5,437.5,0,0,612.5,306.25,0,437.5,612.5,306.25,45,0,6.99,3.1,0,0,52.68,3.77,10.04,40.74,5.68,168,168,9.722222222222221,25.47320748112869,45.09,14.37,87.39,42.8,52.71,64.77,26.99,31.23,15.38,31.28,412.02679251887133
2137,6934,0,0,1,7,1,0,0,0,0,0,1,1,0,0,0,1,55,1,0,0,0,0,0,1,55,45-65,ninguna,0,0,8,2,sur,9,1,Ocupada(o),1,4,4,85,4,85,4,4,4,4,2,4,4,4,85,85,85,2,2,2.5,2.5,28.25,0,30.75,30.75,0,30.75,30.75,30.75,8,0,10.88,0.03,18.51,0,43.73,2.81,12.19,66.94,4.91,168,168,0.3125,-49.83822194853614,18.53,2.94,22.32,4.71,8.25,8.63,6.3,3.86,1.58,3.47,80.58822194853613
2141,6942,1,1,3,6,1,0,0,0,0,0,4,4,3,0,0,4,46,1,1,1,0,0,0,0,60,45-65,primaria,0,1,48,3,sur,14,0.30156815440289503,Ocupada(o),2,3,5,5,5,5,5,4,5,5,3,4,4,4,5,5,5,3,0,62.5,62.5,0,0,207.25,51.8125,0,62.5,207.25,51.8125,48,0,4.76,4.89,0,0,50.2,1.71,8.85,44.36,5.23,168.00000000000003,168,1.3020833333333333,9.926074503453714,15.79,2,9.47,2.26,4.93,7.88,4.33,2.06,1.3,2.55,52.57392549654629
2141,6943,0,0,3,6,2,0,0,0,0,0,4,4,3,0,0,4,46,1,1,1,0,0,0,1,60,45-65,primaria,0,0,0,3,sur,14,0.09408926417370325,Inactiva(o),0,7,5,5,5,5,85,5,5,5,3,85,5,5,85,5,5,3,0,0,0,19.5,0,0,0,0,19.5,207.25,51.8125,0,0,59.84,0.37,2.55,0,31.34,4.03,12.51,57.35999999999999,0,168,168,NA,3.096935245077559,4.93,0.62,2.96,0.7,1.54,2.46,1.35,0.64,0.41,0.79,16.40306475492244
2141,6944,1,0,3,6,3,0,0,0,0,0,4,4,3,0,1,4,46,0,0,0,0,0,0,0,38,25-44,primaria,0,1,45,3,sur,14,0.31363088057901084,Ocupada(o),2,5,5,85,85,5,5,5,5,5,2,5,5,5,5,85,85,2,1,65,65,0,0,0,0,0,65,207.25,51.8125,45,0,1.15,0.02,0,0,47.63,3.06,12.33,56.35,2.46,168,168,1.4444444444444444,10.323117483591863,16.42,2.08,9.85,2.35,5.13,8.19,4.5,2.15,1.36,2.65,54.676882516408135
2141,6945,1,0,3,6,3,0,0,0,0,0,4,4,3,0,1,4,46,0,0,0,0,0,0,1,26,25-44,secundaria,0,1,48,3,sur,14,0.29071170084439085,Ocupada(o),2,3,4,85,85,5,4,1,4,4,4,4,4,4,4,85,85,3,0,60.25,60.25,0,0,0,0,0,60.25,207.25,51.8125,48,0,7.84,7.55,0,0,31.24,3.34,6.79,58.85999999999999,4.38,168,168,1.2552083333333333,9.568735821329383,15.22,1.93,9.13,2.18,4.76,7.59,4.17,1.99,1.26,2.45,50.68126417867062
2142,6946,0,0,3,7,1,0,0,1,1,1,3,2,0,0,0,4,28.25,0,0,0,0,0,0,0,23,12-24,secundaria,0,0,0,1,norte,1,0,Desocupada(o),0,7,4,4,85,3,4,5,5,5,1,4,4,4,4,85,85,3,0,0,0,0,37.5,57.5,14.375,0,0,57.5,5,0,0,12.99,2.53,0,0,75.48,6.3,9.54,61.16,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2144,6955,1,1,3,6,1,1,0,1,0,1,2,2,1,0,0,3,17,1,1,1,0,0,0,0,25,25-44,secundaria,0,1,48,2,centro,7,1,Ocupada(o),2,6,4,2,2,1,4,2,3,3,3,3,2,3,2,5,5,2,9,0,80,0,0,80,26.666666666666668,0,80,80,26.666666666666668,48,0,4.89,9.47,0.06,0,48.66,3.24,4.96,45.57000000000001,3.15,167.99999999999997,168,1.6666666666666667,-54.76943496771444,27.89,8.32,30.31,4.74,8.52,18.72,10.12,6.41,12.26,7.48,134.76943496771443
2146,6961,1,1,4,6,1,0,2,2,0,2,2,2,1,2,0,4,23.25,1,1,1,0,0,0,0,40,25-44,universitaria,0,1,35,3,metropolitana,13,1,Ocupada(o),1,3,4,2,2,1,4,4,4,1,4,4,4,2,4,2,2,2,1,175,175,0,0,175,43.75,0,175,175,43.75,35,0,9.92,13.11,0,0.99,39.55,2.56,21.36,37.69000000000001,7.82,168.00000000000003,168,5,-172.27412963444132,66.84,20.35,73.74,24.37,27.13,48.98,21.53,24.58,18.06,21.69,347.27412963444135
2149,6973,0,0,1,6,2,1,1,2,0,2,2,2,1,0,0,4,18.5,1,1,1,0,0,0,1,31,25-44,secundaria,0,0,0,1,centro,6,0,Inactiva(o),0,7,4,3,5,4,85,2,3,3,4,85,3,4,85,5,5,2,3,0,0,0,0,0,0,0,0,86.5,21.25,0,0,23.7,36.09,1.8,0,44.02,3.04,3.45,55.89999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2150,6976,1,0,5,6,1,0,0,0,0,0,1,1,1,0,0,1,48,0,0,0,0,0,0,0,48,45-65,primaria,0,1,48,3,sur,11,1,Ocupada(o),2,3,4,85,85,4,4,4,4,4,3,4,4,4,4,85,85,3,0,56.25,56.25,0,0,56.25,56.25,0,56.25,56.25,56.25,48,0,7.98,0,1.24,0,38.4,9.43,11.6,44.98000000000001,6.37,168,168,1.171875,-58.496218342541795,21.53,4.79,31.59,6.53,10.93,14.77,9.55,5.59,2.95,6.52,114.7462183425418
2151,6981,1,0,3,6,3,0,1,2,4,4,5,9,3,0,0,10,24.1,0,0,0,0,0,0,0,19,12-24,primaria,0,1,40,2,norte,3,0.26999999999999996,Ocupada(o),2,5,2,3,85,1,1,1,1,3,2,3,1,3,3,85,85,1,4,67.5,67.5,0,0,0,0,12.574980000000002,80.07,296.574,26.257498,40,0,27.18,3.44,0,0,53.29,2.32,8.18,30.22999999999999,3.36,168.00000000000003,168,1.6875,13.869487739937169,26.89,3.23,8.53,2.04,4.39,9.21,4.42,2.34,2.96,2.21,66.20051226006282
2151,6982,0,0,3,6,3,0,1,2,4,4,5,9,3,0,0,10,24.1,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,2,norte,3,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,85,85,5,5,85,85,85,2,6,0,0,0,0,0,0,0,0,296.574,25,0,0,10.42,10.34,29.51,19.67,74.77,2.24,5.13,11,4.92,168.00000000000003,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2151,6983,0,0,3,6,3,0,1,2,4,4,5,9,3,0,0,10,24.1,0,0,0,0,0,0,0,15,12-24,ninguna,1,0,0,2,norte,3,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,296.574,25,0,0,2.09,0.95,0,19.64,73.81,4.5,8.22,55.51999999999999,3.27,167.99999999999997,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2152,6988,0,0,5,7,2,1,1,2,0,2,2,2,1,2,0,4,22.25,1,1,1,0,0,0,1,38,25-44,técnica,0,0,0,3,norte,5,0,Inactiva(o),0,7,1,4,4,3,85,2,1,1,2,85,2,2,85,1,2,2,2,0,0,0,0,0,0,0,0,180,45,0,0,37.94,49.14,0,0,36.55,3.29,8.86,32.220000000000006,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2153,6991,1,1,4,7,1,0,1,1,0,1,2,2,2,0,0,3,32.333333333333336,1,1,1,0,0,0,1,45,45-65,ninguna,0,1,7,1,metropolitana,13,0.04,Ocupada(o),1,3,2,2,4,85,1,1,1,1,3,3,3,2,85,3,4,1,2,2.5,2.5,0,0.475,62.975,20.991666666666667,0.019,2.52,62.975,20.839666666666666,7,0,33.32,32.16,0,0,49.71,5.29,8.47,32.05,0,168,168,0.35714285714285715,-0.5872797217164536,1.09,0.14,0.77,0.11,0.18,0.31,0.2,0.12,0.06,0.13,3.107279721716454
2153,6992,1,1,4,7,2,0,1,1,0,1,2,2,2,0,0,3,32.333333333333336,1,1,1,0,0,0,0,46,45-65,primaria,0,1,45,1,metropolitana,13,0.96,Ocupada(o),2,5,2,2,2,85,3,3,3,3,2,1,3,4,3,3,4,2,4,60,60,0,0,0,0,0.456,60.46,62.975,20.985333333333333,45,0,7.75,13.69,0,0,16.52,3.07,15.5,48.31999999999999,18.15,167.99999999999997,168,1.3333333333333333,-14.094713321194886,26.08,3.46,18.43,2.69,4.27,7.35,4.81,2.88,1.38,3.19,74.55471332119488
2155,6996,1,0,3,7,1,0,0,0,0,0,1,1,1,0,0,1,33,0,0,0,0,0,0,1,33,25-44,secundaria,0,1,45,5,centro,7,1,Ocupada(o),2,1,4,85,85,3,4,4,4,4,4,4,3,4,4,85,85,3,0,215,215,0,0,215,215,0,215,215,215,45,0,13.77,2.06,0,0,41.4,4.26,7.53,52.27,1.71,168,168,4.777777777777778,-109.03087084248506,33.44,16.74,81.85,22.44,25.24,52.81,22.46,20.53,21.47,27.05,324.03087084248506
2157,6999,1,1,4,6,1,1,1,2,0,2,2,1,2,1,0,4,20.75,1,1,1,0,0,0,1,35,25-44,universitaria,0,1,30,3,centro,8,0.5833333333333334,Ocupada(o),3,1,2,2,4,3,1,4,2,1,4,2,1,4,2,4,2,1,1,105,105,0,0,180,45,0,105,180,45,30,0,25.75,60.78,0,0,13.25,5.49,4.73,26.05,1.95,168,168,3.5,-34.601126990747474,28.34,8.85,29.03,6.6,10.2,21.73,10.56,7.32,8.82,8.14,139.60112699074747
2161,7014,0,0,1,6,2,0,0,0,0,0,3,3,2,1,0,3,45.666666666666664,1,1,1,0,0,0,1,56,45-65,secundaria,0,0,0,4,centro,7,0,Inactiva(o),0,7,4,4,4,4,85,4,4,4,4,85,4,4,85,4,4,3,0,0,0,0,0,0,0,0,0,212.5,70.83333333333333,0,0,36.45,1.08,0,0,45.82,2.67,13.09,68.88999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2163,7020,1,1,3,6,1,0,0,1,1,1,3,3,1,0,0,4,37.75,1,1,1,0,0,0,0,56,45-65,ninguna,0,1,45,1,metropolitana,13,1,Ocupada(o),2,5,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,2,1,75,75,0,0,75,18.75,0,75,75,18.75,45,0,9.57,19,0.45,0,34.77,2.9,5.47,44.459999999999994,6.38,168,168,1.6666666666666667,-31.241361435609495,44.14,3.54,21.14,3.31,7.29,9.67,6.68,3.52,3.05,3.9,106.24136143560949
2163,7023,0,0,3,6,3,0,0,1,1,1,3,3,1,0,0,4,37.75,0,0,0,0,0,0,0,13,12-24,ninguna,1,0,0,1,metropolitana,13,0,Menor de 15 años,0,7,5,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,8,0,0,0,0,0,0,0,0,75,18.75,0,0,1.22,0.75,0,38.11,60.85,3.68,7.38,51.83999999999999,4.17,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2164,7025,1,0,2,6,3,0,0,0,0,0,2,1,1,2,0,2,37.5,0,0,0,0,0,0,0,25,25-44,universitaria,0,1,35,5,centro,6,0.6428571428571429,Ocupada(o),2,1,3,4,85,3,4,3,3,3,3,2,3,4,3,85,85,3,0,150,180,0,0,0,0,8.035714285714286,188.04,292.5,144.01785714285714,35,0,10.27,0.26,0,0,70.03,1.81,4.53,44.05000000000001,2.05,168.00000000000003,168,5.142857142857143,-126.82040907780167,28.47,13.73,67.21,27.87,32.27,52.22,19.98,24.63,21.13,27.34,314.86040907780165
2167,7029,0,0,4,7,1,0,0,1,2,2,4,2,2,2,0,6,40.333333333333336,1,1,1,0,0,0,1,70,66+,primaria,0,0,0,3,norte,3,0.31746031746031744,Inactiva(o),0,7,4,4,4,85,85,4,4,5,4,85,4,4,85,4,4,3,0,0,0,100,0,315,52.5,0,100,315,52.5,0,0,23.81,10.61,0,0,76.24,3.3,19.44,34.60000000000001,0,168.00000000000003,168,NA,-28.195709473186994,35.27,4.51,18.16,6.54,15.46,19.47,9.38,6.29,6.9,6.2,128.19570947318698
2169,7040,0,0,2,7,2,1,0,1,0,1,4,4,2,1,0,5,27,1,1,1,0,0,0,1,40,25-44,primaria,0,0,0,4,norte,5,0,Inactiva(o),0,7,1,4,4,4,85,2,2,1,2,85,1,1,85,2,2,1,4,0,0,0,0,0,0,0,0,337.5,67.5,0,0,31,18.07,0,0,70.16,3.38,7.82,37.57,0,168.00000000000003,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2169,7041,1,0,2,7,3,1,0,1,0,1,4,4,2,1,0,5,27,1,0,0,0,0,0,1,24,12-24,universitaria,0,1,45,4,norte,5,0.25925925925925924,Ocupada(o),2,1,2,85,2,2,5,3,2,2,3,4,2,3,4,85,85,3,0,87.5,87.5,0,0,0,0,0,87.5,337.5,67.5,45,0,12.55,14.84,0,0,25.33,2.94,12.29,54.65,0.4,168,168,1.9444444444444444,0.9499903799477875,18.71,4.08,13.84,3.86,7.93,14.54,6.59,4.32,7.35,5.34,86.55000962005221
2170,7045,1,0,5,7,3,0,0,0,0,0,3,3,2,2,0,3,32.666666666666664,0,0,0,0,0,0,0,26,25-44,universitaria,0,1,40,3,centro,6,0.4752475247524753,Ocupada(o),2,1,2,3,85,4,1,4,3,2,2,3,2,2,2,85,85,2,1,60,60,0,0,0,0,8.910891089108912,68.91,145,45.053630363036305,40,0,17.62,1.5,1.71,0,49.23,3.85,5.86,43.47,4.76,168.00000000000003,168,1.5,-73.3172324508734,22.77,6.89,30.42,7.97,13.87,22.73,11.04,8.71,7.6,10.22,142.2272324508734
2171,7048,0,0,2,7,3,0,0,0,1,1,1,2,1,1,0,2,23.5,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,3,metropolitana,13,0,Inactiva(o),0,7,3,5,85,2,85,4,4,4,4,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,125,62.5,0,0,9.21,0.88,0,27,73.13,3.1,8.52,41.71,4.45,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2173,7053,0,0,1,6,1,1,1,2,0,2,3,3,1,0,0,5,21.2,1,0,0,0,0,0,1,54,45-65,primaria,0,0,0,1,metropolitana,13,0.4,Inactiva(o),0,7,3,85,4,85,85,3,3,3,4,85,3,3,85,85,85,3,0,0,0,20,0,50,10,0,20,50,10,0,0,31.57,32.81,0,0,44.43,5.14,9.59,44.46,0,168,168,NA,-24.907602616011946,18.18,2.1,8.71,1.36,2.47,4.25,2.65,1.59,1.98,1.62,44.90760261601194
