id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w
264,81,1,0,2,7,3,0,0,0,0,0,3,3,2,0,0,3,48,1,0,0,0,0,0,0,27,25-44,secundaria,0,1,72,4,norte,5,0.3939393939393939,Ocupada(o),3,5,2,3,1,2,3,1,2,3,2,5,2,1,2,85,85,1,8,52.5,97.5,0,0,0,0,0,97.5,247.5,82.5,72,0,3.15,0.66,0,0,29.8,5.85,7.49,45.46,3.59,168,168,1.3541666666666667
265,82,0,0,4,7,1,1,1,2,0,2,4,4,3,1,0,6,35.333333333333336,1,0,0,0,0,0,1,82,66+,primaria,0,0,0,3,metropolitana,13,0.08571428571428572,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,2,8,0,0,30,0,350,58.333333333333336,0,30,350,58.333333333333336,0,0,23.84,13.89,17.69,0,50.13,3,18.63,40.82,0,168,168,NA
276,85,1,0,1,7,3,0,0,0,0,0,2,1,1,0,0,2,45,0,0,0,0,0,0,0,31,25-44,primaria,0,1,54,4,metropolitana,13,0.6666666666666666,Ocupada(o),2,3,4,85,85,4,3,4,3,3,2,2,4,4,4,85,85,3,0,100,100,0,0,0,0,0,100,150,75,54,0,8.7,2.38,0.52,2.26,55.15,1.65,4.36,38.30999999999999,0.67,168,168,1.8518518518518519
277,86,0,0,4,6,1,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,1,74,66+,secundaria,0,0,0,5,sur,11,0.07122507122507123,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,31.25,0,438.75,109.6875,0,31.25,438.75,109.6875,0,0,23.2,0.31,0,0,79.08,1.97,6.54,55.31000000000002,1.59,168,168,NA
278,86,1,0,4,6,3,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,45,5,sur,11,0.2564102564102564,Ocupada(o),3,3,3,85,4,4,4,3,5,2,4,4,5,5,3,85,85,1,1,112.5,112.5,0,0,0,0,0,112.5,438.75,109.6875,45,0,14.46,1.13,16.92,0,40.23,3.61,6.2,39.18999999999999,1.26,168,168,2.5
280,86,1,0,4,6,8,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,0,24,12-24,secundaria,0,1,48,5,sur,11,0.15954415954415954,Ocupada(o),2,3,4,85,2,2,4,4,4,4,4,4,4,4,4,85,85,2,9,70,70,0,0,0,0,0,70,438.75,109.6875,48,0,5.01,0.99,0,2.9,60.25,2.34,5.98,39.89,2.64,168.00000000000003,168,1.4583333333333333
281,87,0,0,1,6,1,0,0,0,0,0,2,2,0,0,0,2,80,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,1,metropolitana,13,1,Inactiva(o),0,7,5,5,5,85,85,4,4,4,5,85,5,5,85,4,85,3,0,0,0,37.25,0,37.25,18.625,0,37.25,37.25,18.625,0,0,1.82,17.69,0,0,58.82,15.86,10.41,61.78,1.62,168,168,NA
282,87,0,0,1,6,2,0,0,0,0,0,2,2,0,0,0,2,80,1,1,1,0,0,0,1,80,66+,primaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,37.25,18.625,0,0,32.38,14.68,0,0,32.78,7.16,11.5,69.49999999999999,0,167.99999999999997,168,NA
290,89,1,0,2,7,8,0,1,1,0,1,3,2,2,2,1,4,44.75,1,0,0,0,0,0,1,23,12-24,universitaria,0,1,40,2,norte,4,0.29411764705882354,Ocupada(o),2,6,4,85,5,4,4,4,4,4,3,4,3,4,4,85,85,2,1,50,50,0,0,0,0,0,50,170,42.5,40,0,13.19,4.4,0,0,35.13,2.4,6.88,37.13999999999999,28.86,168,168,1.25
292,90,1,1,2,7,1,0,1,1,0,1,2,1,2,1,0,3,24,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,40,4,sur,10,0.9166666666666666,Ocupada(o),2,2,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,2,1,275,275,0,0,300,100,0,275,300,100,40,0,1.96,7.01,0.03,0,42.46,6.01,10.88,53.40999999999999,6.24,168,168,6.875
303,93,1,0,2,7,3,0,0,0,0,0,2,2,2,0,0,2,50.5,0,0,0,0,0,0,0,36,25-44,secundaria,1,1,54,3,sur,9,0.4076086956521739,Ocupada(o),2,3,2,2,85,2,4,2,2,2,2,2,2,2,2,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,92,46,54,0,2.11,0.08,0,32.38,32.95,2.51,4.18,35.65999999999999,4.13,167.99999999999997,168,0.6944444444444444
304,94,1,1,4,7,1,0,0,0,0,0,2,2,1,0,0,2,65.5,1,1,1,0,0,0,0,76,66+,primaria,0,1,45,3,norte,3,1,Ocupada(o),2,4,5,4,4,85,4,2,5,4,3,4,5,4,3,3,85,2,9,51.5,51.5,50,0,101.5,50.75,0,101.5,101.5,50.75,45,0,3.56,0,0,0,46,5.44,12.46,48.82,6.72,168,168,1.1444444444444444
305,94,0,0,4,7,2,0,0,0,0,0,2,2,1,0,0,2,65.5,1,1,1,0,0,0,1,55,45-65,secundaria,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,2,5,85,2,2,2,3,2,2,3,3,3,2,85,1,2,0,0,0,0,0,0,0,0,101.5,50.75,0,0,68.87,0.7,4.54,0,26.45,7.4,9.96,50.08,0,168,168,NA
307,95,0,0,2,6,2,3,1,4,0,4,2,1,1,1,0,6,13.166666666666666,1,1,1,0,0,0,1,31,25-44,primaria,0,0,4,1,metropolitana,13,0.11392405063291139,Ocupada(o),1,3,3,2,5,4,85,4,4,4,3,85,1,1,3,4,5,1,3,8.75,11.25,0,0,0,0,0.555379746835443,11.81,103.625,16.550896624472575,4,0,16.74,38.03,0,0,48.74,4.32,14.18,41.98999999999999,0,168,168,2.8125
314,97,0,0,1,6,1,0,1,1,0,1,4,2,2,1,0,5,33,1,0,0,0,0,0,1,67,66+,ninguna,0,0,0,3,sur,14,0.08902077151335311,Inactiva(o),0,7,5,85,5,85,85,5,5,5,2,85,5,5,85,85,85,2,4,0,0,22.5,4.75,257.5,51.5,0.42284866468842736,22.92,257.5,50.634569732937685,0,0,26.74,1.91,0,0,26.04,4.19,10.77,98.35,0,168,168,NA
320,98,0,0,3,7,2,0,0,0,0,0,5,4,2,0,0,5,35.6,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,3,norte,1,0,Inactiva(o),0,7,2,4,2,4,4,4,4,4,2,4,4,2,4,2,5,2,9,0,0,0,0,0,0,0,0,262.5,52.5,0,0,53.95,6.81,0,0,63.58,4.54,11.6,27.52,0,168,168,NA
332,102,0,0,4,6,1,0,0,0,0,0,4,4,1,1,0,4,41.25,1,1,1,0,0,0,0,61,45-65,técnica,0,0,0,2,centro,8,0.9836065573770492,Inactiva(o),0,7,5,5,5,4,85,5,5,5,4,85,5,4,85,4,4,3,0,0,0,150,0,152.5,38.125,0,150,152.5,38.125,0,0,1.07,3.1,0.05,0.22,61.8,33.13,10.82,50.78,7.03,168.00000000000003,168,NA
335,102,0,0,4,6,3,0,0,0,0,0,4,4,1,1,0,4,41.25,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,38.125,0,0,7.09,0.44,3.79,19.62,76.69,2.72,5.55,52.099999999999994,0,168,168,NA
339,104,1,1,4,6,1,0,0,0,1,1,2,2,1,1,0,3,34.666666666666664,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,4,centro,8,1,Ocupada(o),3,1,2,1,2,2,4,4,2,2,2,4,2,2,4,2,2,2,5,200,200,0,0,200,66.66666666666667,0,200,200,66.66666666666667,45,0,27.67,9.6,3.9,0,33.07,3.62,7.26,37.02,0.86,167.99999999999997,168,4.444444444444445
344,105,0,0,1,6,4,1,0,1,1,2,2,3,2,0,0,4,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,5,4,5,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,150,37.5,0,0,3.44,5.91,0,42.56,44.24,4.96,7.73,56.16999999999999,2.99,168,168,NA
349,108,1,1,3,6,1,0,0,1,1,1,3,4,1,0,0,4,32.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,46,2,norte,2,1,Ocupada(o),2,6,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,2,1,112.5,112.5,0,0,112.5,28.125,0,112.5,112.5,28.125,46,0,8.55,28.39,0,0,22.13,3.36,4.63,52.24,2.7,168.00000000000003,168,2.4456521739130435
352,108,0,0,3,6,3,0,0,1,1,1,3,4,1,0,0,4,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,3,3,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,112.5,28.125,0,0,1.57,22.1,2.97,30,30.68,4.89,14.9,56.6,4.29,168,168,NA
354,109,1,0,2,7,3,0,1,1,0,1,2,2,2,0,0,3,20.333333333333332,0,0,0,0,0,0,1,18,12-24,secundaria,0,1,10,1,norte,4,0.3181818181818182,Ocupada(o),2,3,4,85,85,3,4,3,3,3,3,3,4,5,1,85,85,3,0,14,14,0,0,0,0,1.4318181818181817,15.43,48.5,15.143939393939394,10,0,7.08,0.56,0.44,15.21,60.29,4.52,8.44,59.05,2.41,168,168,1.4
357,110,1,0,3,7,2,0,0,0,0,0,2,2,2,2,0,2,28,0,1,1,0,0,0,0,28,25-44,universitaria,0,1,45,5,centro,6,0.6,Ocupada(o),3,1,3,4,85,4,5,4,3,2,4,4,3,4,4,4,85,1,1,212.5,262.5,0,0,0,0,0,262.5,437.5,218.75,45,0,10.02,1.44,0,0,61.12,2.19,5.22,41.31,1.7,168,168,5.833333333333333
361,111,0,0,1,6,8,1,0,2,1,2,3,2,1,0,0,5,26.4,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,1,sur,14,0,Menor de 15 años,0,7,4,85,85,2,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,42.5,6.5,0,0,15.31,18.79,0,28.62,48.85,3.82,8.81,42.64,1.16,167.99999999999997,168,NA
365,112,1,0,2,6,3,1,0,1,0,1,3,3,2,0,0,4,32.75,1,0,0,0,0,0,1,22,12-24,secundaria,1,1,25,4,centro,6,0.10714285714285714,Ocupada(o),3,1,5,85,5,5,5,4,3,4,5,5,3,4,5,85,85,2,6,0,30,0,0,0,0,0.21428571428571427,30.21,282,70.05357142857143,25,0,11.59,26.29,0.12,5.41,29.51,2.25,8.39,57.12,2.32,168.00000000000003,168,1.2
368,113,0,0,3,7,9,0,0,0,0,0,4,1,0,0,0,4,23.75,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,1,norte,5,0,Inactiva(o),0,7,3,85,85,2,85,3,1,1,3,85,3,2,85,85,85,1,9,0,0,0,0,0,0,0,0,10,0,0,0,10.7,0.66,0,44.61,59.54,2.67,5.11,42.87000000000001,1.84,167.99999999999997,168,NA
374,115,1,1,1,7,1,1,0,1,0,1,2,1,1,0,0,3,18.666666666666668,1,1,1,0,0,0,0,26,25-44,secundaria,0,1,40,2,centro,6,1,Ocupada(o),2,5,4,4,2,2,4,4,4,2,2,4,2,2,4,2,4,1,4,87.5,87.5,0,0,87.5,29.166666666666668,0,87.5,87.5,29.166666666666668,40,0,7.92,13.5,0,0.91,23.09,3.27,8.45,69.50000000000001,1.36,168,168,2.1875
380,117,0,0,4,7,1,0,0,0,0,0,2,1,0,0,0,2,75.5,0,1,1,0,0,0,1,76,66+,primaria,0,0,0,2,metropolitana,13,0.3347107438016529,Inactiva(o),0,7,5,5,85,85,85,4,4,4,4,4,96,4,85,5,85,3,0,0,0,20.25,0,60.5,30.25,0,20.25,60.5,30.25,0,0,28.83,18.44,0,0,40.96,3.29,12.72,63.75999999999999,0,168,168,NA
387,120,1,1,5,6,1,1,0,1,0,1,2,2,2,0,0,3,22.666666666666668,1,1,1,0,0,0,1,33,25-44,primaria,0,1,20,4,centro,6,0.3150684931506849,Ocupada(o),2,3,2,4,4,2,4,3,2,2,4,4,2,2,2,4,4,2,1,20,57.5,0,10.5,193,64.33333333333334,3.308219178082192,60.81,193,61.93607305936073,20,0,24.04,9.18,0,0,40.1,3.33,3.58,67.33,0.44,168,168,2.875
392,121,0,0,4,6,3,2,0,2,0,2,4,3,0,0,0,6,20.166666666666668,1,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,85,5,5,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,23.25,0,0,0,10.61,59.69,0,0,16.99,18.14,8.17,54.39999999999999,0,168,168,NA
393,121,0,0,4,6,7,2,0,2,0,2,4,3,0,0,0,6,20.166666666666668,1,1,1,0,0,0,1,20,12-24,secundaria,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,4,2,85,4,2,4,4,85,5,4,85,4,4,2,4,0,0,0,0,0,0,0,0,23.25,0,0,0,15,20.19,2.91,0,56.49,4.89,9.86,58.65999999999999,0,168,168,NA
399,123,0,0,4,6,3,1,0,2,1,2,3,3,0,0,0,5,24.6,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,1,centro,6,0,Inactiva(o),0,7,4,85,85,2,85,5,3,3,3,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,125,25,0,0,2.44,5.36,3.48,20.86,60.71,3.14,5.36,56.21999999999999,10.43,168,168,NA
400,123,0,0,4,6,3,1,0,2,1,2,3,3,0,0,0,5,24.6,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,1,centro,6,0,Menor de 15 años,0,7,3,85,85,2,85,5,4,3,3,85,4,3,85,85,85,3,0,0,0,0,0,0,0,0,0,125,25,0,0,1.75,0.67,0,43.27,56.9,4.36,3.97,54.62999999999999,2.45,168,168,NA
402,124,0,0,3,7,1,0,0,0,0,0,1,1,0,0,0,1,86,0,0,0,0,0,0,1,86,66+,ninguna,0,0,0,2,norte,5,1,Inactiva(o),0,7,4,85,85,85,85,3,3,4,4,85,4,4,85,85,85,3,0,0,0,32.5,0,32.5,32.5,0,32.5,32.5,32.5,0,0,27.81,0,0,0,70.65,5.12,11.85,52.57,0,168.00000000000003,168,NA
407,126,0,0,1,6,2,1,0,1,0,1,2,2,1,0,0,3,21.666666666666668,1,1,1,0,0,0,1,28,25-44,secundaria,1,0,0,5,norte,1,0,Inactiva(o),0,7,2,2,4,4,4,4,2,2,4,4,2,2,2,5,5,1,6,0,0,0,0,0,0,0,0,412.5,120.83333333333333,0,0,12.71,10.68,0,48.62,40.41,2.95,3.4,47.14000000000001,2.09,167.99999999999997,168,NA
409,127,1,1,3,7,1,0,0,0,0,0,2,2,2,0,0,2,51,1,1,1,0,0,0,0,55,45-65,primaria,0,1,45,4,sur,14,0.44954128440366975,Ocupada(o),2,6,4,2,2,85,4,2,4,2,1,4,2,2,3,4,85,3,0,61.25,61.25,0,0,136.25,68.125,0,61.25,136.25,68.125,45,0,46.35,0.65,0.65,0,22.41,1.66,5.7,43.92000000000001,1.66,168,168,1.3611111111111112
412,128,0,0,5,7,3,0,2,3,1,3,1,2,1,0,0,4,17,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,3,5,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,173.75,43.4375,0,0,3.3,11.34,1.03,27.56,48.46,15.76,8.32,50.58999999999999,1.64,168,168,NA
419,130,0,0,4,7,3,2,1,3,0,3,2,2,0,0,0,5,13.4,1,0,0,0,0,0,1,18,12-24,primaria,1,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,4,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,62.5,11,0,0,4.16,11.93,0,32.55,52.9,3.1,8.8,51.67,2.89,168,168,NA
423,131,1,0,2,6,1,0,0,0,0,0,2,2,2,1,0,2,42.5,0,1,1,0,0,0,0,40,25-44,primaria,0,1,45,5,metropolitana,13,0.6521739130434783,Ocupada(o),2,3,2,2,85,1,2,3,4,3,4,4,2,5,4,4,85,3,0,75,150,0,0,230,115,0,150,230,115,45,0,8.59,0,2.22,0,65.62,2.57,6.07,29.30999999999999,8.62,167.99999999999997,168,3.3333333333333335
424,131,1,0,2,6,2,0,0,0,0,0,2,2,2,1,0,2,42.5,0,1,1,0,0,0,1,45,45-65,técnica,0,1,42,5,metropolitana,13,0.34782608695652173,Ocupada(o),2,3,2,3,85,85,4,3,3,3,4,4,3,3,3,4,85,3,0,80,80,0,0,0,0,0,80,230,115,42,0,10.77,1.82,0,0,45.28,3.51,7.38,49.10000000000001,8.14,168.00000000000003,168,1.9047619047619047
433,135,1,1,3,7,1,2,0,2,0,2,2,2,1,2,0,4,18.75,1,1,1,0,0,0,0,35,25-44,universitaria,0,1,54,5,centro,8,0.2156862745098039,Ocupada(o),2,1,2,2,2,1,2,4,1,2,3,3,1,4,1,5,5,3,0,275,275,0,142.5,1417.5,354.375,30.735294117647058,305.74,1417.5,326.43382352941177,54,0,5.25,17.68,0,0,39.42,2.83,8.62,38.68000000000001,1.52,168,168,5.092592592592593
441,137,1,1,4,7,2,1,0,1,0,1,3,2,2,1,0,4,24.5,1,1,1,0,0,0,0,36,25-44,secundaria,0,1,48,4,metropolitana,13,0.4907407407407407,Ocupada(o),3,6,2,3,1,1,1,1,1,4,1,2,96,3,2,3,2,1,4,132.5,132.5,0,0,0,0,0.1962962962962963,132.7,270.4,67.54907407407407,48,0,23.66,10.56,0.31,0,44.5,2.01,4.32,33.84999999999999,0.79,167.99999999999997,168,2.7604166666666665
453,140,0,0,1,7,3,2,1,3,0,3,4,3,2,0,0,7,24.285714285714285,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,2,norte,1,0,Inactiva(o),0,7,4,85,85,2,4,3,2,4,4,2,1,2,2,85,85,2,9,0,0,0,0,0,0,0,0,267.5,34.642857142857146,0,0,11.22,26.37,0,7.8,57.68,7.82,4.34,52.37999999999999,0.39,168,168,NA
457,141,0,0,3,6,1,0,0,0,0,0,1,1,0,0,0,1,25,0,0,0,0,0,0,1,25,25-44,secundaria,1,0,0,2,sur,10,0,Desocupada(o),0,7,4,4,85,2,85,3,4,4,4,85,3,4,85,85,85,2,6,0,0,0,32.5,32.5,32.5,0,0,32.5,0,0,0,5.28,0,1.01,25.97,66.03,4.97,10.82,53.63000000000001,0.29,168,168,NA
460,142,0,0,4,6,2,1,0,1,0,1,3,1,0,0,0,4,24.75,1,1,1,0,0,0,1,19,12-24,secundaria,0,0,0,3,centro,6,0,Inactiva(o),0,7,1,4,5,2,85,5,1,4,1,85,1,2,85,2,4,1,2,0,0,0,0,0,0,0,0,206.25,51.5625,0,0,24.58,16.98,0,0,58.49,4.59,11.95,51.41,0,168,168,NA
463,143,0,0,2,6,3,0,0,0,0,0,2,2,1,1,0,2,41.5,0,0,0,0,0,0,0,26,25-44,secundaria,1,0,0,3,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,5,4,5,4,85,3,5,85,85,85,3,0,0,0,0,0,0,0,0,0,97.5,48.75,0,0,10.14,6.65,0,27.29,76.01,3.66,3.8,36.47,3.98,168,168,NA
464,144,0,0,3,7,1,0,0,0,0,0,1,1,0,0,0,1,78,1,0,0,0,0,0,1,78,66+,secundaria,0,0,0,5,sur,14,1,Inactiva(o),0,7,5,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,75,47.5,122.5,122.5,47.5,122.5,122.5,122.5,0,0,32.46,0,0,0,70.07,6.68,7.97,50.82,0,168.00000000000003,168,NA
465,145,1,0,5,6,1,0,1,2,1,2,2,3,1,1,0,4,37,1,0,0,0,0,0,0,46,45-65,técnica,0,1,35,5,sur,11,0.9073842302878599,Ocupada(o),3,7,4,85,4,4,4,4,5,4,4,4,4,4,4,85,85,3,0,362.5,362.5,0,175,574.5,143.625,158.79224030037548,521.29,574.5,139.57306007509388,35,0,8.18,15.38,0,0,49.49,1.67,8.39,49.23,0.66,168,168,10.357142857142858
466,145,0,0,5,6,5,0,1,2,1,2,2,3,1,1,0,4,37,1,0,0,0,0,0,1,77,66+,primaria,0,0,0,5,sur,11,0.09261576971214018,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,37,0,0,0,16.207759699624532,53.21,574.5,103.92693992490614,0,0,20.95,8.51,0,0.18,58.89,6.75,15.4,55.71,1.61,168.00000000000003,168,NA
471,147,0,0,3,7,1,0,0,0,0,0,2,2,0,0,0,2,40,1,0,0,0,0,0,1,62,45-65,primaria,0,0,0,1,centro,7,1,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,1,5,0,0,19.5,0,19.5,9.75,0,19.5,19.5,9.75,0,0,32.53,1.53,0,0,58.22,4.99,5.29,65.44000000000001,0,168,168,NA
472,147,0,0,3,7,3,0,0,0,0,0,2,2,0,0,0,2,40,0,0,0,0,0,0,0,18,12-24,primaria,0,0,0,1,centro,7,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,19.5,9.75,0,0.46,0,0,0,0,86.17,1.85,3.94,75.58,0,168.00000000000003,168,NA
473,148,0,0,4,7,1,0,0,0,0,0,1,1,0,0,0,1,55,1,0,0,0,0,0,0,55,45-65,ninguna,0,0,0,1,sur,9,0,Desocupada(o),0,7,3,85,4,85,85,4,4,4,3,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0.04,0.1,0.07,31.23,10.2,21.82,97.21,0,168,168,NA
474,149,0,0,4,6,1,1,0,1,1,2,3,2,1,2,0,5,30.4,1,0,0,0,0,0,0,65,45-65,secundaria,0,0,0,3,sur,9,0.23339011925042588,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,68.5,0,293.5,58.7,0,68.5,293.5,58.7,0,0,15.48,1.26,0,0,80.41,1.98,7.55,61.32,0,168,168,NA
475,149,1,1,4,6,3,1,0,1,1,2,3,2,1,2,0,5,30.4,1,1,1,0,0,0,0,36,25-44,universitaria,0,1,50,3,sur,9,0.7666098807495741,Ocupada(o),2,1,2,2,2,3,4,3,2,2,2,4,2,2,2,4,3,1,1,225,225,0,0,0,0,0,225,293.5,58.7,50,0,3.82,14.34,0,0,51.11,1.66,6.27,40.8,0,168,168,4.5
483,151,1,1,4,7,1,0,0,0,0,0,3,3,2,2,0,3,37,1,1,1,0,0,0,0,48,45-65,técnica,0,1,54,5,norte,5,0.42857142857142855,Ocupada(o),2,1,3,3,2,85,4,4,3,4,4,4,4,3,3,5,5,2,1,150,150,0,0,350,116.66666666666667,0,150,350,116.66666666666667,54,0,18.82,8.56,0,0,30.85,2,5.1,45.43999999999999,3.23,168,168,2.7777777777777777
485,151,0,0,4,7,3,0,0,0,0,0,3,3,2,2,0,3,37,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,5,norte,5,0,Inactiva(o),0,7,4,85,85,3,85,2,4,5,4,85,4,3,85,85,85,3,0,0,0,0,0,0,0,0,0,350,116.66666666666667,0,0,4.46,1.2,0,14.4,91.08,3.46,3.71,41.56,8.13,167.99999999999997,168,NA
497,154,1,0,5,7,1,0,1,1,1,2,2,3,2,0,0,4,17.75,0,1,1,0,0,0,0,25,25-44,secundaria,0,1,48,2,norte,5,0.7222222222222222,Ocupada(o),2,3,2,4,85,2,3,3,2,3,3,4,3,3,4,4,85,3,0,84.5,84.5,0,0,117,29.25,0,84.5,117,29.25,48,0,6.13,3.8,0,0,60.4,8.51,4.46,29.99,6.71,168,168,1.7604166666666667
499,154,1,0,5,7,10,0,1,1,1,2,2,3,2,0,0,4,17.75,1,0,0,0,0,0,1,22,12-24,ninguna,0,1,45,2,norte,5,0.10683760683760683,Ocupada(o),2,3,2,2,3,2,4,3,2,2,3,3,2,2,3,85,85,2,1,12.5,12.5,0,0,0,0,0,12.5,117,29.25,45,0,16.18,18.61,0,0,33.88,4.02,9.43,36.93000000000001,3.95,168,168,0.2777777777777778
501,155,1,1,5,7,1,0,1,1,1,2,2,3,2,0,0,4,29.25,1,1,1,0,0,0,0,48,45-65,secundaria,0,1,40,4,sur,14,0.2079207920792079,Ocupada(o),1,5,3,3,4,3,4,1,3,5,2,4,2,4,5,3,4,2,5,52.5,52.5,0,0,252.5,63.125,0,52.5,252.5,63.125,40,0,16.77,12.63,0,0,34.96,4.6,17.07,41.60000000000001,0.37,168.00000000000003,168,1.3125
504,155,0,0,5,7,3,0,1,1,1,2,2,3,2,0,0,4,29.25,0,0,0,0,0,0,0,15,12-24,ninguna,1,0,0,4,sur,14,0,Inactiva(o),0,7,4,5,85,5,85,2,2,4,5,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,252.5,63.125,0,0,0.89,16.03,1.07,20.25,47.64,9.5,18.49,50.76000000000001,3.37,168,168,NA
509,157,0,0,5,7,1,0,0,0,0,0,2,2,1,2,0,2,51.5,1,0,0,0,0,0,1,74,66+,técnica,0,0,0,3,metropolitana,13,0.3006993006993007,Inactiva(o),0,7,5,85,4,85,85,4,4,2,2,85,4,4,85,85,85,2,8,0,0,32.25,0,107.25,53.625,0,32.25,107.25,53.625,0,0.48,25.09,0.42,0,0,70.26,6.91,9.83,53.96000000000001,1.05,168,168,NA
514,158,1,0,2,6,3,0,0,0,0,0,5,3,4,0,0,5,32.2,0,0,0,0,0,0,0,26,25-44,secundaria,0,1,48,4,norte,2,0.1750358680057389,Ocupada(o),2,5,4,85,85,2,5,4,3,4,4,4,4,4,4,85,85,2,9,61,61,0,0,0,0,0.21879483500717362,61.22,349.75,69.74375896700143,48,0,4.77,0.08,0.32,0,55.58,2.34,10.61,44.03,2.27,168,168,1.2708333333333333
517,159,1,0,4,7,3,0,0,0,1,1,3,4,3,1,0,4,27,0,0,0,0,0,0,1,23,12-24,universitaria,0,1,45,4,metropolitana,13,0.5528455284552846,Ocupada(o),2,1,2,3,85,3,2,3,2,2,2,3,2,2,3,85,85,2,7,170,170,0,0,0,0,13.821138211382115,183.82,332.5,80.33028455284553,45,0,20.92,5.35,0.36,0,29.11,2.67,7.26,47.21,10.12,168,168,3.7777777777777777
