id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_to,t_to_js,t_tcnr_ce,t_tcnr_re,t_tcnr_oac,t_tdnr_psc,t_tdnr_lv,t_tdnr_lrc,t_tdnr_mrm,t_tdnr_admnhog,t_tdnr_comphog,t_tdnr_cmp,t_tvaoh_tv,t_tvaoh_oh,t_cpaf_cp,t_cpag_comer,t_cpag_dormir,t_ed,t_vsyo_csar,t_vsyo_aa,t_mcm,t_tt1,t_total,w
26507,8206,1,1,4,7,2,1,0,1,0,1,2,2,2,1,0,3,17,1,1,1,0,0,0,1,22,12-24,técnica,0,1,40,2,sur,9,0.6078431372549019,Ocupada(o),3,2,4,2,2,4,4,3,3,2,4,4,3,3,3,4,4,2,2,77.5,77.5,0,0,0,0,0,77.5,127.5,42.5,40,0,25.58,9.12,3.99,5,2.92,1.2,0,0,3.59,0.62,0,0.45,2.04,4.47,39.13000000000001,0,6.92,0.19,19.97,2.81,168.00000000000003,1.9375
26510,8207,0,0,5,6,2,0,0,0,0,0,4,4,3,1,0,4,40.75,1,1,1,0,0,0,0,56,45-65,secundaria,0,0,45,5,metropolitana,13,0.13559322033898305,Ocupada(o),1,4,4,4,3,2,4,1,4,4,2,4,5,3,3,4,3,2,1,100,100,0,0,0,0,0,100,737.5,184.375,45,0,0,0,2.99,1.77,0.36,0.01,0,0.02,10.13,0,0,0,3.05,10.11,33.6,0,7.41,0.09,53.42,0.04,168,2.2222222222222223
26511,8207,1,0,5,6,3,0,0,0,0,0,4,4,3,1,0,4,40.75,0,0,0,0,0,0,1,28,25-44,secundaria,1,1,2,5,metropolitana,13,0.01694915254237288,Ocupada(o),2,1,4,85,85,4,1,2,3,4,1,5,5,5,5,85,85,3,0,12.5,12.5,0,0,0,0,0,12.5,737.5,184.375,2,0,0,0,0,1.97,4.88,0,0,0.28,1.43,0.06,0,0,2.33,11.63,29.64,41.24,25.68,1.81,34.86,10.19,168,6.25
26512,8207,1,0,5,6,3,0,0,0,0,0,4,4,3,1,0,4,40.75,0,0,0,0,0,0,0,25,25-44,universitaria,0,1,45,5,metropolitana,13,0.5084745762711864,Ocupada(o),2,1,4,4,85,5,2,3,3,4,5,4,2,4,3,85,85,2,7,375,375,0,0,0,0,0,375,737.5,184.375,45,0,0.03,0,0,0.8,0.26,0,0.86,0.1,0.04,0.69,0,3.58,10.91,4.39,49.19,0,27.19,4.35,9.98,10.63,168,8.333333333333334
26517,8209,0,0,2,6,2,0,0,0,0,0,2,2,1,0,0,2,51,1,1,1,0,0,0,1,48,45-65,primaria,0,0,0,1,sur,10,0,Inactiva(o),0,7,4,4,4,2,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,50,25,0,0,0.07,0.01,0.28,11.06,18.79,0.03,0,0,0.56,0.23,0,9.71,7.24,11.2,65.17,0,25.62,0,18.03,0,168,NA
26518,8210,0,0,1,7,1,0,0,0,0,0,3,2,0,1,0,3,50.333333333333336,1,1,1,0,0,0,0,58,45-65,secundaria,0,0,0,5,metropolitana,13,0.21105193075898804,Inactiva(o),0,7,4,4,4,85,85,4,4,4,1,85,4,4,85,4,4,2,4,0,0,79.25,3.75,379.25,126.41666666666667,0.791444740346205,80.04,379.25,125.4304815801154,0,0,0,0,1.01,7.52,0.24,11.55,0.02,8.66,1.1,0.61,0.01,0,10.84,12.13,70.83,0.87,14.54,0.62,27.02,0.43,168,NA
26523,8212,0,0,5,7,1,2,0,3,2,4,1,3,0,0,0,5,13.4,1,0,0,0,0,0,1,33,25-44,primaria,0,0,0,1,sur,9,0,Inactiva(o),0,7,4,85,4,3,85,3,4,4,1,85,2,4,85,85,85,2,3,0,0,0,6.75,6.75,1.35,0,0,6.75,0,0,0,17.88,0.34,5.91,14.35,6.04,1.91,0,4.15,1.57,1.09,0.04,0,2.25,9.55,63.11,0,7.51,0.16,32.14,0,168.00000000000003,NA
26525,8212,0,0,5,7,3,2,0,3,2,4,1,3,0,0,0,5,13.4,0,0,0,0,0,0,0,13,12-24,ninguna,1,0,5,1,sur,9,0,Menor de 15 años,1,3,4,85,85,4,4,4,4,4,4,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,6.75,0,5,0,9.41,0.99,2.45,0,0.17,0,0,0,0.41,1.07,0,6.88,1.15,7.29,78.14,0,12.34,10.69,29.56,2.45,168,0
26531,8214,0,0,5,7,2,1,1,2,0,2,2,2,1,1,0,4,19.75,1,1,1,0,0,0,1,29,25-44,secundaria,0,0,0,5,metropolitana,13,0,Inactiva(o),0,7,4,4,5,4,85,4,4,3,5,85,3,4,85,4,5,1,2,0,0,0,0,0,0,0,0,475,118.75,0,0,30.38,26.78,15.08,2.82,1.33,0.15,0,8.79,0,1.44,0,0.17,1.79,8.84,29.22,0,27.38,0.8,13.03,0,168,NA
26534,8215,0,0,2,7,1,0,0,0,0,0,2,1,0,1,0,2,72,1,1,1,0,0,0,0,71,66+,técnica,0,0,0,5,metropolitana,13,0.8901830282861897,Inactiva(o),0,7,4,5,4,85,85,4,4,4,5,85,4,4,85,5,85,3,0,0,0,267.5,0,300.5,150.25,0,267.5,300.5,150.25,0,0,0,0,4.52,3.36,3.46,0.21,0.18,0.18,1.08,3.82,0,0,4.21,10.64,58.50000000000001,0,9.5,14.24,54.1,0,168,NA
26538,8217,0,0,1,7,1,0,0,0,0,0,2,2,0,0,0,2,74,1,1,1,0,0,0,0,74,66+,secundaria,0,0,0,3,metropolitana,13,0.5813953488372093,Inactiva(o),0,7,3,4,3,85,85,1,1,4,2,85,3,3,85,3,85,3,0,0,0,62.5,2.375,109.875,54.9375,1.380813953488372,63.88,109.875,54.440406976744185,0,0,0.62,0,0.72,3.32,4.28,0.29,0,0,0.07,10.42,0,0,29.28,7.37,54.29,0,3.54,17.09,20,16.71,168,NA
26539,8217,0,0,1,7,2,0,0,0,0,0,2,2,0,0,0,2,74,1,1,1,0,0,0,1,74,66+,secundaria,0,0,0,3,metropolitana,13,0.41860465116279066,Inactiva(o),0,7,4,3,4,85,85,3,4,3,2,85,3,4,85,1,85,2,4,0,0,45,0,0,0,0.994186046511628,45.99,109.875,54.247093023255815,0,0,0,0,17.98,19.14,12.55,4.26,0,5.48,1.54,0.51,0,12.18,1.88,8.26,37.959999999999994,0,15.06,5.99,25.21,0,168,NA
26548,8220,1,1,2,7,1,1,1,2,0,2,2,2,2,0,0,4,15,1,1,1,0,0,0,1,25,25-44,secundaria,0,1,15,3,metropolitana,13,0.2857142857142857,Ocupada(o),2,3,2,2,4,3,4,4,2,2,2,4,2,2,4,4,4,2,2,67.5,67.5,0,0,236.25,59.0625,0,67.5,236.25,59.0625,15,0,20.1,7.35,1.95,9,10.1,5.44,0,0,0.94,0.05,0,0,2.46,8.88,45.81999999999999,0,5.5,0.93,27.23,7.25,168,4.5
26549,8220,1,1,2,7,2,1,1,2,0,2,2,2,2,0,0,4,15,1,1,1,0,0,0,0,27,25-44,secundaria,0,1,48,3,metropolitana,13,0.7142857142857143,Ocupada(o),2,2,2,4,4,2,5,3,3,3,4,4,3,4,5,4,5,3,0,168.75,168.75,0,0,0,0,0,168.75,236.25,59.0625,48,0,16.45,1.94,2.27,0.27,4.37,0.07,0.3,0,2.05,0.01,0,0,2.38,4.02,32.84000000000001,2.91,7.3,6.23,34.47,2.12,168.00000000000003,3.515625
26556,8222,0,0,1,7,2,0,0,1,2,2,2,3,1,0,0,4,30.5,1,1,1,0,0,0,1,53,45-65,ninguna,0,0,0,1,norte,5,0,Inactiva(o),0,7,4,4,4,85,85,2,4,4,1,85,4,4,85,5,5,2,2,0,0,0,0,0,0,0,0,70.5,17.625,0,0,9.46,0,3.96,3.15,1.2,6.89,0,0,0.83,17.72,0,0,2.8,10.25,37.09000000000001,0,2.72,21.71,50.22,0,167.99999999999997,NA
26561,8223,0,0,4,6,3,0,0,1,2,2,2,3,0,0,0,4,29.25,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,1,sur,14,0,Inactiva(o),0,7,4,85,85,4,85,4,4,2,4,85,2,4,85,85,85,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2.05,3.59,5.94,1.15,0.41,0.09,0,0,1.15,1.54,0,0,7.84,10.98,54.28000000000001,31.03,10.77,0.09,34.1,2.99,168.00000000000003,NA
26565,8224,1,0,4,6,3,0,0,0,0,0,3,3,2,2,0,3,46.666666666666664,1,0,0,0,0,0,0,30,25-44,técnica,0,1,45,5,metropolitana,13,0.21052631578947367,Ocupada(o),2,2,2,2,2,3,1,2,2,3,1,2,2,3,2,85,85,3,0,100,100,0,0,0,0,0,100,475,158.33333333333334,45,0,0.08,0.23,5.41,1.97,2.58,1.81,0,0.04,5.37,0.33,0,0,1.12,7.41,42.92000000000001,0,12.65,0,35.72,5.36,167.99999999999997,2.2222222222222223
26567,8225,0,0,3,7,2,0,0,0,0,0,4,3,1,1,0,4,42.25,1,1,1,0,0,0,1,63,45-65,secundaria,0,0,0,3,metropolitana,13,0.12854030501089325,Inactiva(o),0,7,4,2,4,85,85,4,4,4,4,85,4,4,85,4,2,2,3,0,0,29.5,0,0,0,0,29.5,229.5,57.375,0,0,0.28,0,0.57,9.36,6.13,3.43,0,0,0,17.15,0,0,3.21,8.59,55.13,0,20.03,0,44.12,0,168.00000000000003,NA
26573,8227,1,1,5,6,1,0,1,1,1,2,3,4,1,0,0,5,28.4,1,1,1,0,0,0,0,52,45-65,ninguna,0,1,48,1,sur,9,1,Ocupada(o),2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,75,75,0,18,93,18.6,18,93,93,18.6,48,0,5.31,3.97,2.26,0.19,3.9,0.14,0,0,0.01,0.8,0,10.69,1.24,13.27,38.91999999999999,0,17.13,0.04,20.12,2.01,167.99999999999997,1.5625
26578,8228,1,0,4,6,1,0,0,0,0,0,2,1,2,1,0,2,29.5,0,1,1,0,0,0,0,29,25-44,secundaria,1,1,40,5,norte,2,0.6557377049180327,Ocupada(o),2,5,2,2,85,1,3,3,4,2,3,3,2,4,2,3,85,1,1,200,200,0,0,305,152.5,0,200,305,152.5,40,0,0,0,2.51,0.33,0.09,0.08,0,0.1,1.18,0.52,0,2.92,1.85,12.61,30.52999999999999,21.55,8.99,0,30.38,14.36,168,5
26583,8230,1,0,3,6,1,0,0,0,0,0,2,1,1,0,0,2,51.5,1,0,0,0,0,0,1,64,45-65,primaria,0,1,72,1,sur,12,1,Ocupada(o),1,1,4,85,4,85,4,4,5,4,4,5,3,5,3,85,85,3,0,50,50,0,0,50,25,0,50,50,25,72,0,0.09,0,1.77,8.64,5.88,0.73,0,0,3.39,0.01,0.72,0.9,1.89,6.92,36.98,0,19.83,0.87,7.38,0,168.00000000000003,0.6944444444444444
26587,8231,0,0,5,6,3,0,0,0,0,0,4,4,2,0,0,4,38.25,0,0,0,0,0,0,0,25,25-44,secundaria,1,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,3,85,2,85,3,2,3,2,85,3,2,85,85,85,2,6,0,0,0,0,0,0,0,0,115,28.75,0,0,0,0,3.66,0.03,0.01,0,0,0,0.03,4.25,0,0,4.1,8.67,41.49999999999999,58.32,13.01,9.78,14.76,9.88,167.99999999999997,NA
26593,8233,0,0,4,7,2,0,0,0,0,0,2,2,1,1,0,2,57,1,1,1,0,0,0,1,54,45-65,primaria,0,0,0,5,norte,2,0,Inactiva(o),0,7,4,2,3,2,85,3,4,5,4,85,5,4,85,4,4,2,2,0,0,0,0,0,0,0,0,500,250,0,0,0,0,2.32,7.97,7.96,0.09,0,0,1.99,0.08,0,2.13,9.69,4.7,58.27000000000001,0.14,9.39,0.89,62.38,0,168,NA
26601,8236,0,0,1,7,2,0,0,0,0,0,4,1,0,0,1,4,59.75,1,1,1,0,0,0,1,53,45-65,ninguna,0,0,0,2,centro,6,0,Inactiva(o),0,7,4,4,4,4,85,4,4,4,3,85,4,4,85,4,4,3,0,0,0,0,0,0,0,0,0,133,33.25,0,0,1.35,0.47,1.97,13.62,21.66,0.08,0,0,0.49,0.57,0,0,3.95,13.98,58.68999999999999,0,25.56,1.99,23.62,0,168,NA
26605,8237,0,0,3,7,2,0,0,0,0,0,2,2,1,0,0,2,75.5,0,1,1,0,0,0,1,75,66+,ninguna,0,0,0,2,centro,7,0.4637223974763407,Inactiva(o),0,7,3,4,85,85,85,3,4,4,3,85,4,3,3,4,85,2,4,0,0,36.75,0,0,0,0,36.75,79.25,39.625,0,0,0,0,2.4,20.67,8.88,13.82,0,2.29,1.66,7.38,0,0,3.65,14.7,58.96,0,0.75,0,32.84,0,167.99999999999997,NA
26606,8238,0,0,1,6,1,0,0,0,0,0,1,1,0,0,0,1,86,1,0,0,0,0,0,1,86,66+,ninguna,0,0,0,2,centro,8,1,Inactiva(o),0,7,5,85,5,85,85,3,5,4,3,85,4,3,85,85,85,2,8,0,0,35,0,35,35,0,35,35,35,0,0,0,0,0,21.14,12.4,7.54,0,0,0,8.1,0,0,15.18,14.57,33.37,0,10.65,0,45.05,0,168,NA
26611,8240,0,0,1,7,2,0,1,3,3,4,2,4,0,0,0,6,23.833333333333332,1,1,1,0,0,0,1,44,25-44,secundaria,0,0,0,1,norte,4,0,Desocupada(o),0,7,2,4,4,2,85,3,4,2,3,85,3,4,85,2,85,1,2,0,0,0,0,0,0,0,0,130,16.666666666666668,0,2.11,3.79,21.97,2.4,7.27,6.96,1.75,0,0.18,3.56,2.62,0,3.13,6.85,6.58,36.30000000000001,0,6.94,0.41,55.18,0,168.00000000000003,NA
26616,8241,1,0,3,7,1,0,0,0,0,0,1,1,1,0,0,1,24,0,0,0,0,0,0,1,24,12-24,secundaria,1,1,30,4,sur,12,1,Ocupada(o),2,2,5,85,85,3,4,4,4,4,4,4,4,4,4,85,85,3,0,62.5,62.5,0,25,87.5,87.5,25,87.5,87.5,87.5,30,0,0,0,0,3.76,0.86,0.79,0,0.01,1.67,0,0,1.76,3.83,5.18,43.56,15.55,11.31,0.16,43.13,6.43,168,2.0833333333333335
26621,8243,0,0,5,7,2,1,0,1,0,1,5,5,4,1,0,6,37.5,1,1,1,0,0,0,1,62,45-65,secundaria,0,0,0,5,centro,6,0,Inactiva(o),0,7,4,4,5,3,85,4,4,4,4,85,4,4,85,4,4,2,8,0,0,0,0,0,0,0,0,763.25,125,0,0,3.76,0.06,0.9,16.28,13.63,6.34,0,1.35,2.19,1.86,0,0,4.07,11.22,58.6,0,16.66,0.49,30.58,0.01,168.00000000000003,NA
26623,8243,1,1,5,7,7,1,0,1,0,1,5,5,4,1,1,6,37.5,1,1,1,0,0,0,1,41,25-44,secundaria,0,1,48,5,centro,6,0.08333333333333333,Ocupada(o),2,3,2,2,1,2,4,2,2,2,2,2,2,2,2,2,4,1,1,62.5,62.5,0,0,0,0,1.1041666666666665,63.6,763.25,125.18402777777777,48,0,6.66,0.7,5.31,4.56,6.44,4.78,0.07,7.31,1.65,0.08,1.04,0,4.37,9.04,39.55999999999999,0,20.75,1.07,3.54,3.07,168,1.3020833333333333
26624,8243,1,0,5,7,12,1,0,1,0,1,5,5,4,1,1,6,37.5,0,0,0,0,0,0,0,19,12-24,secundaria,1,1,14,5,centro,6,0.03,Ocupada(o),2,3,3,85,85,2,5,3,2,3,3,4,2,4,3,85,85,2,4,22.5,22.5,0,0,0,0,0.3975,22.9,763.25,125.06625,14,0,0.05,0,0.02,1.77,1.57,0.55,0,0.06,0,0.06,0,2.22,2.65,6.44,44.07999999999999,35.56,26.76,4.01,15.43,12.77,168,1.6071428571428572
26629,8245,0,0,4,6,1,0,1,1,0,1,2,2,0,0,0,3,23.666666666666668,1,1,1,0,0,0,0,29,25-44,primaria,0,0,32,1,sur,10,1,Ocupada(o),4,5,3,3,2,85,2,4,2,2,4,3,1,4,2,3,2,1,9,57.5,57.5,0,14.97475,72.47475,24.15825,14.97475,72.47,72.47475,24.15825,32,0.03,0.41,0.66,4.83,3.48,1.73,0.07,6.32,0.24,0.78,1.05,1.99,0,3.11,6.63,49.79,0,16.36,1.84,32.7,3.98,168,1.796875
26630,8245,0,0,4,6,2,0,1,1,0,1,2,2,0,0,0,3,23.666666666666668,1,1,1,0,0,0,1,35,25-44,primaria,0,0,0,1,sur,10,0,Inactiva(o),0,7,3,3,5,4,85,4,1,1,3,85,2,3,85,4,4,1,3,0,0,0,0,0,0,0,0,72.47475,19.166666666666668,0,0,16.43,3.12,16.97,11.44,4.19,7.52,1.89,9.2,3.78,0.95,0,0,2.7,4.73,43.96,0,9.14,3.78,28.2,0,168,NA
26632,8246,1,0,3,6,1,1,0,2,3,4,2,3,2,1,0,6,17.166666666666668,1,1,0,0,0,0,1,39,25-44,primaria,0,1,98,1,centro,7,0.8571428571428572,Ocupada(o),1,3,2,85,2,2,4,2,2,2,2,4,2,2,2,85,85,2,4,75,75,0,25,112.5,18.75,21.428571428571427,96.43,112.5,18.154761904761905,98,0,2.57,0,3.93,2.82,2.79,0.78,0,0,0,0.03,0,0,1.05,2.97,34.06000000000001,0,9.59,0,9.27,0.14,167.99999999999997,0.7653061224489796
26635,8246,1,0,3,6,3,1,0,2,3,4,2,3,2,1,0,6,17.166666666666668,0,0,0,0,0,0,1,15,12-24,primaria,1,1,8,1,centro,7,0.14285714285714288,Ocupada(o),2,3,4,85,85,2,4,2,2,4,4,4,4,4,4,85,85,3,0,12.5,12.5,0,0,0,0,3.571428571428571,16.07,112.5,15.178571428571427,8,0,22.27,0.67,4.09,1.88,0.7,0.3,0,0,0.06,0.44,0,0,4.49,3.89,48.7,37.99,6.45,0.12,13.77,14.18,168.00000000000003,1.5625
26642,8248,1,1,1,7,1,0,0,0,0,0,2,2,2,0,0,2,60.5,1,1,1,0,0,0,0,60,45-65,secundaria,0,1,25,4,metropolitana,13,0.5454545454545454,Ocupada(o),2,6,2,3,3,2,2,2,2,2,2,2,4,4,2,4,85,1,9,75,75,0,0,137.5,68.75,0,75,137.5,68.75,25,0,0,0,1.03,4.31,1.38,0,0,0,1.03,0,0,0,1.13,8.78,56.81999999999999,0,13.87,0,53.28,1.37,168,3
26647,8249,1,0,1,7,3,0,0,1,1,1,4,5,3,0,0,5,29.4,0,0,0,0,0,0,0,23,12-24,ninguna,0,1,70,4,metropolitana,13,0.7083825265643449,Ocupada(o),2,6,2,85,85,4,4,4,4,4,4,4,4,4,4,85,85,1,1,300,300,0,0,0,0,3.3648170011806373,303.36,428.25,85.37296340023613,70,0,0,0,0,0.73,0.12,0,0,0,0.73,0,0,0,1.79,4.53,46.96,0,5.84,0,37.3,0,168,4.285714285714286
26648,8249,0,0,1,7,3,0,0,1,1,1,4,5,3,0,0,5,29.4,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,4,metropolitana,13,0,Menor de 15 años,0,7,5,85,85,5,85,4,4,5,5,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,428.25,84.7,0,0,0,0,0.42,0,0.09,0,0,0,0.05,2.6,0,0,2.6,5.03,48.44999999999999,0,37.49,36.59,34.68,0,168.00000000000003,NA
26656,8252,1,1,1,7,2,0,0,0,1,1,3,1,1,1,0,4,33.5,1,1,1,0,0,0,1,45,45-65,técnica,0,1,40,1,sur,9,1,Ocupada(o),3,1,4,2,2,2,1,3,4,2,2,4,2,4,2,2,4,2,5,87.5,87.5,0,0,0,0,0.5,88,88,22,40,0,3.8,0.71,11.09,3.46,1.62,0.74,0,0.24,0.39,0.14,0,0.45,5.1,12.53,56.89,0,4.46,0,19.84,6.54,168,2.1875
26659,8253,1,0,1,6,1,0,0,0,0,0,2,2,1,0,0,2,51,0,0,0,0,0,0,0,34,25-44,secundaria,0,1,48,3,norte,15,0.8333333333333334,Ocupada(o),1,5,2,85,85,3,4,3,3,3,2,3,2,2,3,85,85,2,9,100,100,0,0,120,60,0,100,120,60,48,0,0,0,0.32,0.63,1.34,0.08,0,0,2.05,2.33,0,0,3.05,6.14,40.91999999999999,0,11.36,0,49.63,2.15,168,2.0833333333333335
26660,8253,0,0,1,6,5,0,0,0,0,0,2,2,1,0,0,2,51,1,0,0,0,0,0,1,68,66+,ninguna,0,0,0,3,norte,15,0.16666666666666666,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,20,0,0,0,0,20,120,60,0,0,0,0,2.27,15.27,5.43,2,0,0,0.08,0.67,0,0,4.24,14.28,56.46,0,22.39,0,44.91,0,168,NA
26670,8256,0,0,1,6,3,1,0,1,0,1,3,3,2,0,0,4,24.75,0,0,0,0,0,0,1,18,12-24,primaria,1,0,0,5,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,500,125,0,0,0.8,0,0.28,3.09,2.71,0.92,0,0,2.56,0.85,0,0,7.67,8.76,44.24,40.2,6.25,5.62,39.07,4.98,167.99999999999997,NA
26673,8257,0,0,4,6,2,0,0,0,0,0,2,2,1,0,0,2,25,0,1,1,0,0,0,1,24,12-24,secundaria,1,0,0,4,metropolitana,13,0,Inactiva(o),0,7,3,2,85,2,85,2,2,2,3,85,2,2,85,2,85,2,6,0,0,0,0,0,0,0,0,186,74.25,0,0,0,0,5.87,5.45,3.7,0.34,0,0,3.35,0.68,0,0,3.62,5.22,47.23999999999998,46.77,10.69,0.01,18.21,16.85,167.99999999999997,NA
26676,8258,1,1,5,7,3,0,1,1,0,1,4,3,1,0,1,5,40.4,1,1,1,0,0,0,1,29,25-44,secundaria,0,1,40,3,metropolitana,13,0.31222123104371097,Ocupada(o),2,3,2,3,2,3,2,4,2,2,2,3,2,3,2,1,1,1,4,87.5,87.5,0,0,0,0,0,87.5,280.25,56.05,40,0,12.08,3.41,23.92,3.98,2.7,1.73,0,9.64,0.99,0,0,0,5.14,7.18,22.91000000000001,0,14.68,0,12.38,7.26,168,2.1875
26681,8259,0,0,1,7,4,0,1,1,0,1,3,2,2,2,0,4,24.25,0,0,0,0,0,0,1,21,12-24,secundaria,1,0,0,2,sur,9,0,Inactiva(o),0,7,4,4,85,2,85,3,2,2,2,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,160,40,0,0,1.37,0.43,3.56,2.09,2.83,2.36,0,0,4.54,1.25,0,0,2.82,14.96,61.31000000000001,2.24,20.37,20.56,27.31,0,168,NA
26687,8262,1,0,1,6,3,0,0,0,0,0,3,3,2,0,0,3,59.666666666666664,0,0,0,0,0,0,0,46,45-65,secundaria,0,1,6,3,centro,8,0.5607476635514018,Ocupada(o),1,2,4,1,85,4,3,1,2,5,4,5,5,5,5,85,85,2,2,75,75,0,0,0,0,11.214953271028037,86.21,153.75,48.32165109034268,6,0,0.12,0.3,2.05,17.28,7.33,7.06,0,2.82,1.14,3.32,0.3,0,3.78,12.03,55.94999999999999,0,17.02,6.73,24.44,0.33,168,12.5
26690,8263,0,0,4,6,2,0,1,2,1,2,2,2,1,1,0,4,29.75,1,1,1,0,0,0,1,44,25-44,técnica,0,0,0,5,norte,2,0,Inactiva(o),0,7,2,2,3,4,85,2,3,2,4,85,2,2,85,2,4,1,2,0,0,0,0,0,0,0,0,450,112.5,0,0,2.97,4.7,5.07,11.83,4.36,6.7,0,6.28,1.67,0.69,0,28.12,2.27,6.74,38.73999999999999,0,21.92,0.29,25.65,0,167.99999999999997,NA
26691,8263,0,0,4,6,3,0,1,2,1,2,2,2,1,1,0,4,29.75,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,5,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,450,112.5,0,0,8.57,0,1.01,2.25,1.44,0.8,0,0,0,0.16,0,0,2.16,8.17,51.45,31,24.1,3.37,30.61,2.91,168,NA
26694,8264,1,1,4,6,7,1,0,2,2,3,3,5,2,0,0,6,21,1,1,1,0,0,0,0,25,25-44,secundaria,1,1,72,3,norte,3,0.7394366197183099,Ocupada(o),2,5,2,2,2,1,2,3,3,2,3,4,2,2,2,2,4,2,9,187.5,262.5,0,0,0,0,0.7394366197183099,263.24,356,59.28990610328639,72,0,5.17,0,8.42,1.84,0.37,1.14,0.07,1.32,0.84,0,3.03,0,1.6,3.91,31.50999999999999,9.28,7.21,4.27,10.82,5.2,168,3.6458333333333335
26697,8264,0,0,4,6,3,1,0,2,2,3,3,5,2,0,0,6,21,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,3,norte,3,0,Inactiva(o),0,7,5,85,85,1,85,4,4,2,4,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,356,59.166666666666664,0,0,4.97,0.38,3.54,0.96,2.66,0.2,0,0,0.02,0.06,0,1.83,6.93,8.5,47.89000000000001,41.79,13.33,0.2,31.89,2.85,168,NA
26714,8270,1,1,5,7,1,0,0,0,0,0,4,1,1,0,0,4,33,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,45,4,sur,10,0.22535211267605634,Ocupada(o),2,3,5,5,4,2,5,4,5,5,4,4,5,5,5,5,85,2,1,80,80,0,0,355,88.75,0,80,355,88.75,45,0,0,0,0.03,4.05,2.2,0.02,0,0,1.11,0.93,0.12,0.13,4.72,12.29,37.23000000000001,0,19.96,0,36.47,3.74,168,1.7777777777777777
26719,8272,1,0,2,6,1,0,0,0,0,0,1,1,1,1,0,1,63,1,0,0,1,0,1,1,63,45-65,universitaria,0,1,36,5,metropolitana,13,1,Ocupada(o),1,1,3,85,2,4,3,2,2,3,5,5,3,4,3,85,85,2,9,625,625,200,375,1200,1200,375,1200,1200,1200,36,0,0,0,0,1.97,2.03,1.81,0,8.29,0.97,0.28,0,0,3.72,6.95,52.94,0.35,16.61,6.8,26.17,3.11,168,17.36111111111111
26720,8273,1,1,1,6,1,0,0,0,0,0,4,1,1,1,0,4,35.25,1,1,1,0,0,0,0,48,45-65,secundaria,0,1,48,4,centro,8,0.26258205689277897,Ocupada(o),2,6,4,2,4,4,5,4,1,5,3,5,3,3,4,4,4,2,1,75,75,0,0,285.625,71.40625,0,75,285.625,71.40625,48,0,0,0,6.05,10.21,8.32,0,1.01,0.25,5.97,0.92,0,2.52,2.25,7.68,47.56,0,8.55,0,11.73,6.98,168,1.5625
26726,8274,0,0,1,6,12,0,0,0,0,0,3,1,2,0,0,3,49,0,0,0,0,0,0,1,74,66+,secundaria,0,0,0,4,centro,6,0.11057692307692307,Inactiva(o),0,7,4,85,85,85,4,2,2,2,3,85,3,3,3,85,85,2,4,0,0,23,0,0,0,0,23,208,69.33333333333333,0,0,0,0,0.89,14.38,7.64,0.71,0,10.69,2.67,0.66,16.04,0,3.46,17.82,58.599999999999994,0,8.62,0,25.82,0,168,NA
